Product Class,Model Number,Annual Energy Use (kWh/yr),Adjusted Volume (ft3),Compact,energy_per_volume,code,adj_volume,annual_energy_use,regexed_model_no
11A - Compact All-Refrigerator - manual defrost,LLR72313,218,3.2,Yes,68.125,11A,3.2,218.0,LLR72313
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FD216SS,658,26.7,No,24.644194756554306,5A,26.7,658.0,FD216SS
13A - Compact All-Refrigerators - automatic defrost,LN15REF*,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,LN15REF.
13A - Compact All-Refrigerators - automatic defrost,LN15WINE*,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,LN15WINE.
13A - Compact All-Refrigerators - automatic defrost,LN24DW*,199,5.0,Yes,39.8,13A,5.0,199.0,LN24DW.
13A - Compact All-Refrigerators - automatic defrost,LN24REF*,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,LN24REF.
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,LN24REFC*,386,5.7,Yes,67.71929824561403,14,5.7,386.0,LN24REFC.
13A - Compact All-Refrigerators - automatic defrost,LN24REFG*,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,LN24REFG.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MDF25EYR****,610,30.3,No,20.13201320132013,5I,30.3,610.0,MDF25EYR....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MDU25ESK****,610,30.3,No,20.13201320132013,5I,30.3,610.0,MDU25ESK....
11A - Compact All-Refrigerator - manual defrost,HMAR265BE,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,HMAR265BE
11A - Compact All-Refrigerator - manual defrost,HMAR265SE,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,HMAR265SE
11A - Compact All-Refrigerator - manual defrost,HMAR265STE,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,HMAR265STE
11A - Compact All-Refrigerator - manual defrost,HMAR265WE,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,HMAR265WE
13A - Compact All-Refrigerators - automatic defrost,HMAR33BE,258,3.2,Yes,80.625,13A,3.2,258.0,HMAR33BE
13A - Compact All-Refrigerators - automatic defrost,HMAR33SE,258,3.2,Yes,80.625,13A,3.2,258.0,HMAR33SE
13A - Compact All-Refrigerators - automatic defrost,HMAR33WE,258,3.2,Yes,80.625,13A,3.2,258.0,HMAR33WE
13A - Compact All-Refrigerators - automatic defrost,HMAR440BE,269,4.4,Yes,61.13636363636363,13A,4.4,269.0,HMAR440BE
13A - Compact All-Refrigerators - automatic defrost,HMAR440ST,269,4.4,Yes,61.13636363636363,13A,4.4,269.0,HMAR440ST
13A - Compact All-Refrigerators - automatic defrost,HMAR440WE,269,4.4,Yes,61.13636363636363,13A,4.4,269.0,HMAR440WE
11A - Compact All-Refrigerator - manual defrost,HMAR45HCBE,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,HMAR45HCBE
11A - Compact All-Refrigerator - manual defrost,HMAR45HCSE,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,HMAR45HCSE
11A - Compact All-Refrigerator - manual defrost,HMAR45HCWE,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,HMAR45HCWE
11A - Compact All-Refrigerator - manual defrost,HMBR265BE1,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,HMBR265BE1
11A - Compact All-Refrigerator - manual defrost,HMBR265SE1,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,HMBR265SE1
11A - Compact All-Refrigerator - manual defrost,HMBR265WE1,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,HMBR265WE1
11A - Compact All-Refrigerator - manual defrost,HMBR350SEF,221,3.5,Yes,63.142857142857146,11A,3.5,221.0,HMBR350SEF
11A - Compact All-Refrigerator - manual defrost,HMBR440BE,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,HMBR440BE
11A - Compact All-Refrigerator - manual defrost,HMBR440BEF,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,HMBR440BEF
11A - Compact All-Refrigerator - manual defrost,HMBR440SE,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,HMBR440SE
11A - Compact All-Refrigerator - manual defrost,HMBR440WE,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,HMBR440WE
11A - Compact All-Refrigerator - manual defrost,HMBR440WEF,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,HMBR440WEF
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMCR320BE,323,3.9,Yes,82.82051282051282,12,3.9,323.0,HMCR320BE
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMCR320ME,323,3.9,Yes,82.82051282051282,12,3.9,323.0,HMCR320ME
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMCR320RE,323,3.9,Yes,82.82051282051282,12,3.9,323.0,HMCR320RE
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMCR320WE,323,3.9,Yes,82.82051282051282,12,3.9,323.0,HMCR320WE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HMDR1000BE,297,12.2,No,24.34426229508197,3,12.2,297.0,HMDR1000BE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HMDR1000SE,297,12.2,No,24.34426229508197,3,12.2,297.0,HMDR1000SE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HMDR1000ST,297,12.2,No,24.34426229508197,3,12.2,297.0,HMDR1000ST
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HMDR1000WE,297,12.2,No,24.34426229508197,3,12.2,297.0,HMDR1000WE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HMDR1000WF,297,12.2,No,24.34426229508197,3,12.2,297.0,HMDR1000WF
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMDR310**,320,3.7,Yes,86.48648648648648,12,3.7,320.0,HMDR310..
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMDR310BE,320,3.8,Yes,84.21052631578948,12,3.8,320.0,HMDR310BE
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMDR310SE,320,3.8,Yes,84.21052631578948,12,3.8,320.0,HMDR310SE
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMDR310WE,320,3.8,Yes,84.21052631578948,12,3.8,320.0,HMDR310WE
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMDR31GBE,320,3.8,Yes,84.21052631578948,12,3.8,320.0,HMDR31GBE
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMDR31GSE,320,3.8,Yes,84.21052631578948,12,3.8,320.0,HMDR31GSE
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMDR31GWE,320,3.8,Yes,84.21052631578948,12,3.8,320.0,HMDR31GWE
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMDR450BE,327,5.4,Yes,60.55555555555555,12,5.4,327.0,HMDR450BE
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMDR450SE,327,5.4,Yes,60.55555555555555,12,5.4,327.0,HMDR450SE
12 - Compact Refrigerator-Freezer - partial automatic defrost,HMDR450SEF,327,5.4,Yes,60.55555555555555,12,5.4,327.0,HMDR450SEF
11A - Compact All-Refrigerator - manual defrost,MCR16CHB,208,1.6,Yes,130.0,11A,1.6,208.0,MCR16CHB
11A - Compact All-Refrigerator - manual defrost,MCR16CHM,208,1.6,Yes,130.0,11A,1.6,208.0,MCR16CHM
11A - Compact All-Refrigerator - manual defrost,MCR16CHR,208,1.6,Yes,130.0,11A,1.6,208.0,MCR16CHR
11A - Compact All-Refrigerator - manual defrost,MCR16CHW,208,1.6,Yes,130.0,11A,1.6,208.0,MCR16CHW
11A - Compact All-Refrigerator - manual defrost,MCR170WE,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,MCR170WE
11A - Compact All-Refrigerator - manual defrost,MCR32CHB,219,3.2,Yes,68.4375,11A,3.2,219.0,MCR32CHB
11A - Compact All-Refrigerator - manual defrost,MCR32CHM,219,3.2,Yes,68.4375,11A,3.2,219.0,MCR32CHM
11A - Compact All-Refrigerator - manual defrost,MCR32CHR,219,3.2,Yes,68.4375,11A,3.2,219.0,MCR32CHR
11A - Compact All-Refrigerator - manual defrost,MCR32CHW,219,3.2,Yes,68.4375,11A,3.2,219.0,MCR32CHW
11A - Compact All-Refrigerator - manual defrost,MCR44BE,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,MCR44BE
11A - Compact All-Refrigerator - manual defrost,MCR44SE,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,MCR44SE
11A - Compact All-Refrigerator - manual defrost,MCR44WE,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,MCR44WE
12 - Compact Refrigerator-Freezer - partial automatic defrost,MC552SS,338,7.3,Yes,46.3013698630137,12,7.3,338.0,MC552SS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MCR10***,297,12.2,No,24.34426229508197,3,12.2,297.0,MCR10...
12 - Compact Refrigerator-Freezer - partial automatic defrost,MCR32J0W,312,3.9,Yes,80.0,12,3.9,312.0,MCR32J0W
12 - Compact Refrigerator-Freezer - partial automatic defrost,MCR32J1B,312,3.9,Yes,80.0,12,3.9,312.0,MCR32J1B
12 - Compact Refrigerator-Freezer - partial automatic defrost,MCR32J3S,312,3.9,Yes,80.0,12,3.9,312.0,MCR32J3S
11A - Compact All-Refrigerator - manual defrost,MCR33J0W,218,3.2,Yes,68.125,11A,3.2,218.0,MCR33J0W
11A - Compact All-Refrigerator - manual defrost,MCR33J1B,218,3.2,Yes,68.125,11A,3.2,218.0,MCR33J1B
11A - Compact All-Refrigerator - manual defrost,MCR33JS,218,3.2,Yes,68.125,11A,3.2,218.0,MCR33JS
11A - Compact All-Refrigerator - manual defrost,MCR46J0W,229,4.6,Yes,49.78260869565218,11A,4.6,229.0,MCR46J0W
11A - Compact All-Refrigerator - manual defrost,MCR46J1B,229,4.6,Yes,49.78260869565218,11A,4.6,229.0,MCR46J1B
11A - Compact All-Refrigerator - manual defrost,MCR46J3S,229,4.6,Yes,49.78260869565218,11A,4.6,229.0,MCR46J3S
13A - Compact All-Refrigerators - automatic defrost,MAR32BLS,259,3.2,Yes,80.9375,13A,3.2,259.0,MAR32BLS
3A - All-Refrigerators - automatic defrost,MAR86BLS,235,8.5,No,27.647058823529413,3A,8.5,235.0,MAR86BLS
3A - All-Refrigerators - automatic defrost,MAR86W,235,8.5,No,27.647058823529413,3A,8.5,235.0,MAR86W
12 - Compact Refrigerator-Freezer - partial automatic defrost,MCR31BLS,320,3.8,Yes,84.21052631578948,12,3.8,320.0,MCR31BLS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBF2258FE***,584,27.0,No,21.62962962962963,5I,27.0,584.0,MBF2258FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBL1957DE*,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBL1957DE.
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MBL1957FE***,469,23.0,No,20.391304347826086,5,23.0,469.0,MBL1957FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBL1957FE***,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBL1957FE...
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MBR1957FE***,469,23.0,No,20.391304347826086,5,23.0,469.0,MBR1957FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBR1957FE***,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBR1957FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MFC2062FE***,563,24.3,No,23.16872427983539,5I,24.3,563.0,MFC2062FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MFF2258FE*,585,27.0,No,21.666666666666668,5I,27.0,585.0,MFF2258FE.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MFF2558FE***,615,30.8,No,19.967532467532468,5I,30.8,615.0,MFF2558FE...
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,MFI2570FE***,685,29.8,No,22.98657718120805,5A,29.8,685.0,MFI2570FE...
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,MFT2574DE*,685,29.8,No,22.98657718120805,5A,29.8,685.0,MFT2574DE.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,MFT2772HE*0*,710,33.0,No,21.515151515151516,5A,33.0,710.0,MFT2772HE.0.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,MFT2776FE***,709,32.7,No,21.68195718654434,5A,32.7,709.0,MFT2776FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MRFF5033P*,585,27.0,No,21.666666666666668,5I,27.0,585.0,MRFF5033P.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MRFF5036P*,615,30.8,No,19.967532467532468,5I,30.8,615.0,MRFF5036P.
12 - Compact Refrigerator-Freezer - partial automatic defrost,MRF7B,332,8.5,Yes,39.05882352941177,12,8.5,332.0,MRF7B
12 - Compact Refrigerator-Freezer - partial automatic defrost,MRF7S,332,8.5,Yes,39.05882352941177,12,8.5,332.0,MRF7S
12 - Compact Refrigerator-Freezer - partial automatic defrost,MRF7W,332,8.5,Yes,39.05882352941177,12,8.5,332.0,MRF7W
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MRN14B,345,17.0,No,20.294117647058822,3,17.0,345.0,MRN14B
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MRN14S,345,17.0,No,20.294117647058822,3,17.0,345.0,MRN14S
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MRN14W,345,17.0,No,20.294117647058822,3,17.0,345.0,MRN14W
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,KFN 13823 D,370,13.6,No,27.205882352941178,5,13.6,370.0,KFN 13823 D
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,KFN 15943 D,410,19.3,No,21.243523316062177,5,19.3,410.0,KFN 15943 D
12 - Compact Refrigerator-Freezer - partial automatic defrost,MCH3G14,240,3.8,Yes,63.15789473684211,12,3.8,240.0,MCH3G14
12 - Compact Refrigerator-Freezer - partial automatic defrost,MCH4G16,199,3.8,Yes,52.36842105263158,12,3.8,199.0,MCH4G16
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.0LMF4R,263,12.0,No,21.916666666666668,3,12.0,263.0,10.0LMF4R
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.0LMF4RW,263,12.0,No,21.916666666666668,3,12.0,263.0,10.0LMF4RW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.0RMF4R,263,12.0,No,21.916666666666668,3,12.0,263.0,10.0RMF4R
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.0RMF4RW,263,12.0,No,21.916666666666668,3,12.0,263.0,10.0RMF4RW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.1MF1R,297,12.2,No,24.34426229508197,3,12.2,297.0,10.1MF1R
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.3LMF4R,297,12.1,No,24.545454545454547,3,12.1,297.0,10.3LMF4R
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.3LMF4RW,297,12.1,No,24.545454545454547,3,12.1,297.0,10.3LMF4RW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.3RMF4R,297,12.1,No,24.545454545454547,3,12.1,297.0,10.3RMF4R
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.3RMF4RW,297,12.1,No,24.545454545454547,3,12.1,297.0,10.3RMF4RW
13A - Compact All-Refrigerators - automatic defrost,2.3MF4R,223,2.3,Yes,96.95652173913044,13A,2.3,223.0,2.3MF4R
13A - Compact All-Refrigerators - automatic defrost,2.3MF4RS,223,2.3,Yes,96.95652173913044,13A,2.3,223.0,2.3MF4RS
13A - Compact All-Refrigerators - automatic defrost,2.3MF4RW,223,2.3,Yes,96.95652173913044,13A,2.3,223.0,2.3MF4RW
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0LMF4RH,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0LMF4RH
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0LMF4RHS,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0LMF4RHS
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0LMF4RHW,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0LMF4RHW
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0LMF4RW,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0LMF4RW
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0MF4R,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0MF4R
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0MF4RCB,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0MF4RCB
11A - Compact All-Refrigerator - manual defrost,MCR44BLS,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,MCR44BLS
12 - Compact Refrigerator-Freezer - partial automatic defrost,MCR49*,328,5.9,Yes,55.593220338983045,12,5.9,328.0,MCR49.
12 - Compact Refrigerator-Freezer - partial automatic defrost,MCR49W,328,5.9,Yes,55.593220338983045,12,5.9,328.0,MCR49W
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF101*,297,12.2,No,24.34426229508197,3,12.2,297.0,MFF101.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF101W,297,12.2,No,24.34426229508197,3,12.2,297.0,MFF101W
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF104*,300,12.6,No,23.80952380952381,3,12.6,300.0,MFF104.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF104W,300,12.6,No,23.80952380952381,3,12.6,300.0,MFF104W
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF105BBM,380,12.3,No,30.894308943089428,5,12.3,380.0,MFF105BBM
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF105SSBM,380,12.3,No,30.894308943089428,5,12.3,380.0,MFF105SSBM
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF105WBM,380,12.3,No,30.894308943089428,5,12.3,380.0,MFF105WBM
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF121WLH,310,14.0,No,22.142857142857142,3,14.0,310.0,MFF121WLH
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF122*,315,14.5,No,21.724137931034484,3,14.5,315.0,MFF122.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF122SS,315,14.5,No,21.724137931034484,3,14.5,315.0,MFF122SS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF122W,315,14.5,No,21.724137931034484,3,14.5,315.0,MFF122W
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF122WLH,315,14.5,No,21.724137931034484,3,14.5,315.0,MFF122WLH
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF150*,325,17.2,No,18.895348837209305,3,17.2,325.0,MFF150.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF150W,325,17.2,No,18.895348837209305,3,17.2,325.0,MFF150W
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF180SSFD,435,21.7,No,20.046082949308758,5,21.7,435.0,MFF180SSFD
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF180WFD,435,21.7,No,20.046082949308758,5,21.7,435.0,MFF180WFD
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF182SS,358,21.8,No,16.42201834862385,3,21.8,358.0,MFF182SS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF182W,358,21.8,No,16.42201834862385,3,21.8,358.0,MFF182W
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF920*,374,11.4,No,32.80701754385965,5,11.4,374.0,MFF920.
13A - Compact All-Refrigerators - automatic defrost,MA24RA1S***,185,4.6,Yes,40.21739130434783,13A,4.6,185.0,MA24RA1S...
13A - Compact All-Refrigerators - automatic defrost,MLBV*15-IG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLBV.15-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*15-IS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLBV.15-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*15-SG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLBV.15-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*15-SS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLBV.15-SS01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*24-IG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLBV.24-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*24-IS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLBV.24-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*24-SG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLBV.24-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*24-SS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLBV.24-SS01A
13A - Compact All-Refrigerators - automatic defrost,MLDR*24-IS61A,217,5.0,Yes,43.4,13A,5.0,217.0,MLDR.24-IS61A
13A - Compact All-Refrigerators - automatic defrost,MLDR*24-SS61A,217,5.0,Yes,43.4,13A,5.0,217.0,MLDR.24-SS61A
13A - Compact All-Refrigerators - automatic defrost,MLRE*15-IG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLRE.15-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*15-IS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLRE.15-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*15-SG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLRE.15-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*15-SS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLRE.15-SS01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-BG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLRE.24-BG01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-IG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLRE.24-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-IS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLRE.24-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-IS11A,219,5.0,Yes,43.8,13A,5.0,219.0,MLRE.24-IS11A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-IS21A,219,5.0,Yes,43.8,13A,5.0,219.0,MLRE.24-IS21A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-SG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLRE.24-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-SS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLRE.24-SS01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-SS11A,219,5.0,Yes,43.8,13A,5.0,219.0,MLRE.24-SS11A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-SS21A,219,5.0,Yes,43.8,13A,5.0,219.0,MLRE.24-SS21A
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,MLRF*24-IS*1A,386,5.7,Yes,67.71929824561403,14,5.7,386.0,MLRF.24-IS.1A
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,MLRF*24-SS*1A,386,5.7,Yes,67.71929824561403,14,5.7,386.0,MLRF.24-SS.1A
14I - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer with an automatic icemaker,MLRI*24-IS*1A,470,5.7,Yes,82.45614035087719,14I,5.7,470.0,MLRI.24-IS.1A
14I - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer with an automatic icemaker,MLRI*24-SS*1A,470,5.7,Yes,82.45614035087719,14I,5.7,470.0,MLRI.24-SS.1A
13A - Compact All-Refrigerators - automatic defrost,MLWC*15-IG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLWC.15-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*15-IS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLWC.15-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*15-SG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLWC.15-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*15-SS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLWC.15-SS01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*24-IG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLWC.24-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*24-IS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLWC.24-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*24-SG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLWC.24-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*24-SS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLWC.24-SS01A
13A - Compact All-Refrigerators - automatic defrost,MODR*24-SS71A,199,5.0,Yes,39.8,13A,5.0,199.0,MODR.24-SS71A
13A - Compact All-Refrigerators - automatic defrost,MORE*15-SS01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MORE.15-SS01A
13A - Compact All-Refrigerators - automatic defrost,MORE*15-SS31A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MORE.15-SS31A
13A - Compact All-Refrigerators - automatic defrost,MORE*24-SS*1A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MORE.24-SS.1A
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,MORF*24-SS*1A,386,5.7,Yes,67.71929824561403,14,5.7,386.0,MORF.24-SS.1A
13A - Compact All-Refrigerators - automatic defrost,MPBV415-IG31A,209,2.8,Yes,74.64285714285715,13A,2.8,209.0,MPBV415-IG31A
13A - Compact All-Refrigerators - automatic defrost,MPBV415-IS31A,191,2.7,Yes,70.74074074074073,13A,2.7,191.0,MPBV415-IS31A
13A - Compact All-Refrigerators - automatic defrost,MPBV415-SG31A,209,2.8,Yes,74.64285714285715,13A,2.8,209.0,MPBV415-SG31A
