Product Class,Model Number,Annual Energy Use (kWh/yr),Adjusted Volume (ft3),Compact,energy_per_volume,code,adj_volume,annual_energy_use,regexed_model_no
12 - Compact Refrigerator-Freezer - partial automatic defrost,RFR835,323,3.9,Yes,82.82051282051282,12,3.9,323.0,RFR835
12 - Compact Refrigerator-Freezer - partial automatic defrost,RFR835-B,323,3.9,Yes,82.82051282051282,12,3.9,323.0,RFR835-B
12 - Compact Refrigerator-Freezer - partial automatic defrost,RFR835-C-BLACK,312,3.9,Yes,80.0,12,3.9,312.0,RFR835-C-BLACK
12 - Compact Refrigerator-Freezer - partial automatic defrost,RFR835-C-WHITE,304,3.2,Yes,95.0,12,3.2,304.0,RFR835-C-WHITE
12 - Compact Refrigerator-Freezer - partial automatic defrost,RFR835-G-BLACK,322,3.8,Yes,84.73684210526316,12,3.8,322.0,RFR835-G-BLACK
12 - Compact Refrigerator-Freezer - partial automatic defrost,RFR836,323,3.9,Yes,82.82051282051282,12,3.9,323.0,RFR836
12 - Compact Refrigerator-Freezer - partial automatic defrost,RFR839-B,322,3.9,Yes,82.56410256410257,12,3.9,322.0,RFR839-B
12 - Compact Refrigerator-Freezer - partial automatic defrost,RFR870,322,3.9,Yes,82.56410256410257,12,3.9,322.0,RFR870
12 - Compact Refrigerator-Freezer - partial automatic defrost,RFR870,312,3.9,Yes,80.0,12,3.9,312.0,RFR870
12 - Compact Refrigerator-Freezer - partial automatic defrost,RFR870-B,322,3.8,Yes,84.73684210526316,12,3.8,322.0,RFR870-B
13A - Compact All-Refrigerators - automatic defrost,RCR1727,245,1.7,Yes,144.11764705882354,13A,1.7,245.0,RCR1727
13A - Compact All-Refrigerators - automatic defrost,RCR3327,258,3.3,Yes,78.18181818181819,13A,3.3,258.0,RCR3327
13A - Compact All-Refrigerators - automatic defrost,T24UR915LS,274,5.2,Yes,52.69230769230769,13A,5.2,274.0,T24UR915LS
13A - Compact All-Refrigerators - automatic defrost,T24UR915RS,274,5.2,Yes,52.69230769230769,13A,5.2,274.0,T24UR915RS
13A - Compact All-Refrigerators - automatic defrost,T24UR920DS,274,5.0,Yes,54.8,13A,5.0,274.0,T24UR920DS
13A - Compact All-Refrigerators - automatic defrost,T24UR920LS,274,5.1,Yes,53.72549019607843,13A,5.1,274.0,T24UR920LS
13A - Compact All-Refrigerators - automatic defrost,T24UR920RS,274,5.1,Yes,53.72549019607843,13A,5.1,274.0,T24UR920RS
13A - Compact All-Refrigerators - automatic defrost,T24UR925DS,269,4.4,Yes,61.13636363636363,13A,4.4,269.0,T24UR925DS
13A - Compact All-Refrigerators - automatic defrost,T24UR925LS,274,5.2,Yes,52.69230769230769,13A,5.2,274.0,T24UR925LS
13A - Compact All-Refrigerators - automatic defrost,T24UR925RS,274,5.2,Yes,52.69230769230769,13A,5.2,274.0,T24UR925RS
11A - Compact All-Refrigerator - manual defrost,WRD01W3MMW,207,1.6,Yes,129.375,11A,1.6,207.0,WRD01W3MMW
13A - Compact All-Refrigerators - automatic defrost,BOR-326FS,239,3.1,Yes,77.09677419354838,13A,3.1,239.0,BOR-326FS
13A - Compact All-Refrigerators - automatic defrost,BOR-326FS,256,3.0,Yes,85.33333333333333,13A,3.0,256.0,BOR-326FS
13A - Compact All-Refrigerators - automatic defrost,BOR-53024-SSW,235,5.3,Yes,44.339622641509436,13A,5.3,235.0,BOR-53024-SSW
13A - Compact All-Refrigerators - automatic defrost,BOR-53024-SSW,276,5.2,Yes,53.07692307692307,13A,5.2,276.0,BOR-53024-SSW
11A - Compact All-Refrigerator - manual defrost,MRF-161   ,207,1.6,Yes,129.375,11A,1.6,207.0,MRF-161   
12 - Compact Refrigerator-Freezer - partial automatic defrost,MRF-310DBa,270,3.8,Yes,71.05263157894737,12,3.8,270.0,MRF-310DBa
12 - Compact Refrigerator-Freezer - partial automatic defrost,MRF-340DS,260,4.1,Yes,63.41463414634147,12,4.1,260.0,MRF-340DS
12 - Compact Refrigerator-Freezer - partial automatic defrost,7716231,320,3.1,Yes,103.2258064516129,12,3.1,320.0,7716231
11A - Compact All-Refrigerator - manual defrost,WFR028RCN*,217,2.8,Yes,77.5,11A,2.8,217.0,WFR028RCN.
11A - Compact All-Refrigerator - manual defrost,WFR044RCN*,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,WFR044RCN.
11A - Compact All-Refrigerator - manual defrost,WFR044RCN**,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,WFR044RCN..
11A - Compact All-Refrigerator - manual defrost,TFR441,218,4.5,Yes,48.44444444444444,11A,4.5,218.0,TFR441
11A - Compact All-Refrigerator - manual defrost,TFR441,204,4.6,Yes,44.34782608695652,11A,4.6,204.0,TFR441
11A - Compact All-Refrigerator - manual defrost,TFR441-B-BLACK,204,4.6,Yes,44.34782608695652,11A,4.6,204.0,TFR441-B-BLACK
11A - Compact All-Refrigerator - manual defrost,TFR441-BLACK,204,4.6,Yes,44.34782608695652,11A,4.6,204.0,TFR441-BLACK
11A - Compact All-Refrigerator - manual defrost,TFR441-B-WHITE,204,4.6,Yes,44.34782608695652,11A,4.6,204.0,TFR441-B-WHITE
11A - Compact All-Refrigerator - manual defrost,TFR441-D,204,4.6,Yes,44.34782608695652,11A,4.6,204.0,TFR441-D
11A - Compact All-Refrigerator - manual defrost,TFR441-WHITE,204,4.6,Yes,44.34782608695652,11A,4.6,204.0,TFR441-WHITE
12 - Compact Refrigerator-Freezer - partial automatic defrost,TFR834-C,322,3.8,Yes,84.73684210526316,12,3.8,322.0,TFR834-C
13A - Compact All-Refrigerators - automatic defrost,TUR-24-R-SS-C,279,5.6,Yes,49.82142857142858,13A,5.6,279.0,TUR-24-R-SS-C
13A - Compact All-Refrigerators - automatic defrost,TUR-15-R-SS-B,259,3.1,Yes,83.54838709677419,13A,3.1,259.0,TUR-15-R-SS-B
13A - Compact All-Refrigerators - automatic defrost,TUR-24-D-SS-B,278,5.4,Yes,51.48148148148148,13A,5.4,278.0,TUR-24-D-SS-B
13A - Compact All-Refrigerators - automatic defrost,TUR-24-R-SS-B,280,5.6,Yes,50.0,13A,5.6,280.0,TUR-24-R-SS-B
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGBSL,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGBSL
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGBSR,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGBSR
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGOL,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGOL
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGOR,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGOR
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGSL,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGSL
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGSR,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGSR
13A - Compact All-Refrigerators - automatic defrost,XOU15BCSFL,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCSFL
13A - Compact All-Refrigerators - automatic defrost,XOU15BCSFR,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCSFR
13A - Compact All-Refrigerators - automatic defrost,XOU15ORSL,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15ORSL
13A - Compact All-Refrigerators - automatic defrost,XOU15ORSR,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15ORSR
3 - Freestanding Compact Cooler,XOU15WGBSL,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGBSL
3 - Freestanding Compact Cooler,XOU15WGBSR,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGBSR
3 - Freestanding Compact Cooler,XOU15WGOL,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGOL
3 - Freestanding Compact Cooler,XOU15WGOR,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGOR
3 - Freestanding Compact Cooler,XOU15WGSL,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGSL
3 - Freestanding Compact Cooler,XOU15WGSR,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGSR
13A - Compact All-Refrigerators - automatic defrost,XOU24BCFOL,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCFOL
13A - Compact All-Refrigerators - automatic defrost,TEOR242-G,199,5.0,Yes,39.8,13A,5.0,199.0,TEOR242-G
13A - Compact All-Refrigerators - automatic defrost,TEOR24-G,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,TEOR24-G
13A - Compact All-Refrigerators - automatic defrost,1024RA,240,5.4,Yes,44.44444444444444,13A,5.4,240.0,1024RA
13A - Compact All-Refrigerators - automatic defrost,1215RB,225,3.0,Yes,75.0,13A,3.0,225.0,1215RB
13A - Compact All-Refrigerators - automatic defrost,1224KEGRA,240,5.6,Yes,42.85714285714286,13A,5.6,240.0,1224KEGRA
13A - Compact All-Refrigerators - automatic defrost,1224RB,240,5.4,Yes,44.44444444444444,13A,5.4,240.0,1224RB
13A - Compact All-Refrigerators - automatic defrost,2218BEVB,260,3.4,Yes,76.47058823529412,13A,3.4,260.0,2218BEVB
13A - Compact All-Refrigerators - automatic defrost,2218RB,230,3.4,Yes,67.64705882352942,13A,3.4,230.0,2218RB
13A - Compact All-Refrigerators - automatic defrost,2218RGLB,260,3.4,Yes,76.47058823529412,13A,3.4,260.0,2218RGLB
13A - Compact All-Refrigerators - automatic defrost,2224BEVB,270,4.7,Yes,57.4468085106383,13A,4.7,270.0,2224BEVB
13A - Compact All-Refrigerators - automatic defrost,2224RB,240,4.8,Yes,50.0,13A,4.8,240.0,2224RB
13A - Compact All-Refrigerators - automatic defrost,2224RGLB,270,4.7,Yes,57.4468085106383,13A,4.7,270.0,2224RGLB
13A - Compact All-Refrigerators - automatic defrost,29RA,260,3.3,Yes,78.7878787878788,13A,3.3,260.0,29RA
13A - Compact All-Refrigerators - automatic defrost,3018RB,230,3.4,Yes,67.64705882352942,13A,3.4,230.0,3018RB
13A - Compact All-Refrigerators - automatic defrost,3018RGLB,260,3.4,Yes,76.47058823529412,13A,3.4,260.0,3018RGLB
13A - Compact All-Refrigerators - automatic defrost,3024BEVB,270,4.7,Yes,57.4468085106383,13A,4.7,270.0,3024BEVB
13A - Compact All-Refrigerators - automatic defrost,3024RB,240,4.8,Yes,50.0,13A,4.8,240.0,3024RB
13A - Compact All-Refrigerators - automatic defrost,3024RGLB,270,4.7,Yes,57.4468085106383,13A,4.7,270.0,3024RGLB
13A - Compact All-Refrigerators - automatic defrost,3036RRB,270,6.9,Yes,39.130434782608695,13A,6.9,270.0,3036RRB
13A - Compact All-Refrigerators - automatic defrost,515S,255,2.9,Yes,87.93103448275862,13A,2.9,255.0,515S
13A - Compact All-Refrigerators - automatic defrost,518S,260,3.7,Yes,70.27027027027027,13A,3.7,260.0,518S
13A - Compact All-Refrigerators - automatic defrost,524S,275,5.2,Yes,52.88461538461538,13A,5.2,275.0,524S
13A - Compact All-Refrigerators - automatic defrost,ADA24RB,240,5.3,Yes,45.28301886792453,13A,5.3,240.0,ADA24RB
13A - Compact All-Refrigerators - automatic defrost,DR124,275,5.2,Yes,52.88461538461538,13A,5.2,275.0,DR124
13A - Compact All-Refrigerators - automatic defrost,RE115,230,3.0,Yes,76.66666666666667,13A,3.0,230.0,RE115
13A - Compact All-Refrigerators - automatic defrost,RE124,245,5.7,Yes,42.98245614035088,13A,5.7,245.0,RE124
11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,UGP-215L C AC,295,8.4,Yes,35.11904761904762,11,8.4,295.0,UGP-215L C AC
13A - Compact All-Refrigerators - automatic defrost,XOU24BCFOR,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCFOR
13A - Compact All-Refrigerators - automatic defrost,XOU24BCGBL,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCGBL
13A - Compact All-Refrigerators - automatic defrost,XOU24BCGBR,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCGBR
13A - Compact All-Refrigerators - automatic defrost,XOU24BCGBSL,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCGBSL
13A - Compact All-Refrigerators - automatic defrost,XOU24BCGBSR,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCGBSR
13A - Compact All-Refrigerators - automatic defrost,XOU24BCGOA,267,4.3,Yes,62.093023255813954,13A,4.3,267.0,XOU24BCGOA
13A - Compact All-Refrigerators - automatic defrost,XOU24BCGOL,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCGOL
13A - Compact All-Refrigerators - automatic defrost,XOU24BCGOR,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCGOR
13A - Compact All-Refrigerators - automatic defrost,XOU24BCGSL,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCGSL
13A - Compact All-Refrigerators - automatic defrost,XOU24BCGSR,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCGSR
13A - Compact All-Refrigerators - automatic defrost,XOU24BCSFL,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCSFL
13A - Compact All-Refrigerators - automatic defrost,XOU24BCSFR,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCSFR
13A - Compact All-Refrigerators - automatic defrost,XOU24ORDS,275,5.2,Yes,52.88461538461538,13A,5.2,275.0,XOU24ORDS
13A - Compact All-Refrigerators - automatic defrost,XOU24ORSL,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24ORSL
13A - Compact All-Refrigerators - automatic defrost,XOU24ORSR,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24ORSR
13A - Compact All-Refrigerators - automatic defrost,XOU24RDO,275,5.2,Yes,52.88461538461538,13A,5.2,275.0,XOU24RDO
13A - Compact All-Refrigerators - automatic defrost,XOU24RDS,275,5.2,Yes,52.88461538461538,13A,5.2,275.0,XOU24RDS
3 - Freestanding Compact Cooler,XOU24WDZGBL,156,5.4,Yes,28.888888888888886,3,5.4,156.0,XOU24WDZGBL
3 - Freestanding Compact Cooler,XOU24WDZGBR,156,5.4,Yes,28.888888888888886,3,5.4,156.0,XOU24WDZGBR
3 - Freestanding Compact Cooler,XOU24WDZGBSL,156,5.4,Yes,28.888888888888886,3,5.4,156.0,XOU24WDZGBSL
3 - Freestanding Compact Cooler,XOU24WDZGBSR,156,5.4,Yes,28.888888888888886,3,5.4,156.0,XOU24WDZGBSR
3 - Freestanding Compact Cooler,XOU24WDZGOA,140,4.0,Yes,35.0,3,4.0,140.0,XOU24WDZGOA
3 - Freestanding Compact Cooler,XOU24WDZGOL,156,5.4,Yes,28.888888888888886,3,5.4,156.0,XOU24WDZGOL
3 - Freestanding Compact Cooler,XOU24WDZGOR,156,5.4,Yes,28.888888888888886,3,5.4,156.0,XOU24WDZGOR
3 - Freestanding Compact Cooler,XOU24WDZGSL,156,5.4,Yes,28.888888888888886,3,5.4,156.0,XOU24WDZGSL
3 - Freestanding Compact Cooler,XOU24WDZGSR,156,5.4,Yes,28.888888888888886,3,5.4,156.0,XOU24WDZGSR
3 - Freestanding Compact Cooler,XOU24WGSL,158,5.7,Yes,27.719298245614034,3,5.7,158.0,XOU24WGSL
12 - Compact Refrigerator-Freezer - partial automatic defrost,BD321,312,3.9,Yes,80.0,12,3.9,312.0,BD321
11A - Compact All-Refrigerator - manual defrost,BR161,206,1.6,Yes,128.75,11A,1.6,206.0,BR161
11A - Compact All-Refrigerator - manual defrost,BR321,218,3.2,Yes,68.125,11A,3.2,218.0,BR321
11A - Compact All-Refrigerator - manual defrost,BR321A,218,3.2,Yes,68.125,11A,3.2,218.0,BR321A
11A - Compact All-Refrigerator - manual defrost,BR321B,218,3.2,Yes,68.125,11A,3.2,218.0,BR321B
11A - Compact All-Refrigerator - manual defrost,BR321-Blue,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Blue
11A - Compact All-Refrigerator - manual defrost,BR321C,218,3.2,Yes,68.125,11A,3.2,218.0,BR321C
11A - Compact All-Refrigerator - manual defrost,BR321D,218,3.2,Yes,68.125,11A,3.2,218.0,BR321D
11A - Compact All-Refrigerator - manual defrost,BR321E,218,3.2,Yes,68.125,11A,3.2,218.0,BR321E
11A - Compact All-Refrigerator - manual defrost,BR321F,218,3.2,Yes,68.125,11A,3.2,218.0,BR321F
11A - Compact All-Refrigerator - manual defrost,BR321G,218,3.2,Yes,68.125,11A,3.2,218.0,BR321G
11A - Compact All-Refrigerator - manual defrost,BR321-Green,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Green
11A - Compact All-Refrigerator - manual defrost,BR321H,218,3.2,Yes,68.125,11A,3.2,218.0,BR321H
11A - Compact All-Refrigerator - manual defrost,BR321I,218,3.2,Yes,68.125,11A,3.2,218.0,BR321I
3 - Freestanding Compact Cooler,XOU24WGSR,158,5.7,Yes,27.719298245614034,3,5.7,158.0,XOU24WGSR
13A - Compact All-Refrigerators - automatic defrost,PRB15C01**,260,3.4,Yes,76.47058823529412,13A,3.4,260.0,PRB15C01..
13A - Compact All-Refrigerators - automatic defrost,PRB15C01***,260,3.4,Yes,76.47058823529412,13A,3.4,260.0,PRB15C01...
13A - Compact All-Refrigerators - automatic defrost,PRB15C01****,260,3.4,Yes,76.47058823529412,13A,3.4,260.0,PRB15C01....
13A - Compact All-Refrigerators - automatic defrost,PRB15C01AS-OD,260,3.4,Yes,76.47058823529412,13A,3.4,260.0,PRB15C01AS-OD
13A - Compact All-Refrigerators - automatic defrost,PRB15C01BG,260,3.4,Yes,76.47058823529412,13A,3.4,260.0,PRB15C01BG
13A - Compact All-Refrigerators - automatic defrost,PRB15C01CG,260,3.4,Yes,76.47058823529412,13A,3.4,260.0,PRB15C01CG
13A - Compact All-Refrigerators - automatic defrost,PRB24C01AG-ADA,274,5.1,Yes,53.72549019607843,13A,5.1,274.0,PRB24C01AG-ADA
13A - Compact All-Refrigerators - automatic defrost,PRB24C01AS-ADA,274,5.1,Yes,53.72549019607843,13A,5.1,274.0,PRB24C01AS-ADA
13A - Compact All-Refrigerators - automatic defrost,PRB24C01AS-OD,278,5.6,Yes,49.642857142857146,13A,5.6,278.0,PRB24C01AS-OD
13A - Compact All-Refrigerators - automatic defrost,PRB24C01B*,280,5.8,Yes,48.275862068965516,13A,5.8,280.0,PRB24C01B.
13A - Compact All-Refrigerators - automatic defrost,PRB24C01BBSG,278,5.6,Yes,49.642857142857146,13A,5.6,278.0,PRB24C01BBSG
13A - Compact All-Refrigerators - automatic defrost,PRB24C01BPG,278,5.6,Yes,49.642857142857146,13A,5.6,278.0,PRB24C01BPG
13A - Compact All-Refrigerators - automatic defrost,PRB24C01CBSG,278,5.6,Yes,49.642857142857146,13A,5.6,278.0,PRB24C01CBSG
13A - Compact All-Refrigerators - automatic defrost,PRB24C01CG,278,5.6,Yes,49.642857142857146,13A,5.6,278.0,PRB24C01CG
13A - Compact All-Refrigerators - automatic defrost,PRPB24C01BG,278,5.6,Yes,49.642857142857146,13A,5.6,278.0,PRPB24C01BG
3 - Freestanding Compact Cooler,PRPW24C01BG,159,5.6,Yes,28.392857142857146,3,5.6,159.0,PRPW24C01BG
3 - Freestanding Compact Cooler,PRPW24C02BG,156,5.2,Yes,30.0,3,5.2,156.0,PRPW24C02BG
3 - Freestanding Compact Cooler,PRW15C01**,145,3.4,Yes,42.64705882352941,3,3.4,145.0,PRW15C01..
3 - Freestanding Compact Cooler,PRW15C01***,145,3.4,Yes,42.64705882352941,3,3.4,145.0,PRW15C01...
3 - Freestanding Compact Cooler,PRW15C01****,145,3.4,Yes,42.64705882352941,3,3.4,145.0,PRW15C01....
3 - Freestanding Compact Cooler,PRW24C01CG,159,5.6,Yes,28.392857142857146,3,5.6,159.0,PRW24C01CG
3 - Freestanding Compact Cooler,PRW24C02CBSG,156,5.2,Yes,30.0,3,5.2,156.0,PRW24C02CBSG
3 - Freestanding Compact Cooler,PRW24C02CG,156,5.2,Yes,30.0,3,5.2,156.0,PRW24C02CG
3 - Freestanding Compact Cooler,PRW24C02CPG,156,5.2,Yes,30.0,3,5.2,156.0,PRW24C02CPG
3 - Freestanding Compact Cooler,PRW24C32CG,156,5.2,Yes,30.0,3,5.2,156.0,PRW24C32CG
11A - Compact All-Refrigerator - manual defrost,BR321-Indigo,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Indigo
11A - Compact All-Refrigerator - manual defrost,BR321J,218,3.2,Yes,68.125,11A,3.2,218.0,BR321J
11A - Compact All-Refrigerator - manual defrost,BR321-Orange,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Orange
11A - Compact All-Refrigerator - manual defrost,BR321-Purple,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Purple
11A - Compact All-Refrigerator - manual defrost,BR321-Red,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Red
11A - Compact All-Refrigerator - manual defrost,BR321-Vintage Blue,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Vintage Blue
11A - Compact All-Refrigerator - manual defrost,BR321-Vintage Green,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Vintage Green
11A - Compact All-Refrigerator - manual defrost,BR321-Vintage Indigo,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Vintage Indigo
11A - Compact All-Refrigerator - manual defrost,BR321-Vintage Orange,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Vintage Orange
11A - Compact All-Refrigerator - manual defrost,BR321-Vintage Purple,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Vintage Purple
11A - Compact All-Refrigerator - manual defrost,BR321-Vintage Red,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Vintage Red
11A - Compact All-Refrigerator - manual defrost,BR321-Vintage White,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Vintage White
11A - Compact All-Refrigerator - manual defrost,BR321-Vintage Yellow,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Vintage Yellow
11A - Compact All-Refrigerator - manual defrost,BR321-White,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-White
11A - Compact All-Refrigerator - manual defrost,BR321-Yellow,218,3.2,Yes,68.125,11A,3.2,218.0,BR321-Yellow
12 - Compact Refrigerator-Freezer - partial automatic defrost,BR401,291,4.7,Yes,61.91489361702128,12,4.7,291.0,BR401
11A - Compact All-Refrigerator - manual defrost,FR17,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17
11A - Compact All-Refrigerator - manual defrost,FR17A,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17A
11A - Compact All-Refrigerator - manual defrost,FR17B,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17B
11A - Compact All-Refrigerator - manual defrost,FR17-Blue,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Blue
11A - Compact All-Refrigerator - manual defrost,FR17C,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17C
11A - Compact All-Refrigerator - manual defrost,FR17D,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17D
11A - Compact All-Refrigerator - manual defrost,FR17E,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17E
11A - Compact All-Refrigerator - manual defrost,FR17F,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17F
11A - Compact All-Refrigerator - manual defrost,FR17G,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17G
11A - Compact All-Refrigerator - manual defrost,FR17-Green,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Green
11A - Compact All-Refrigerator - manual defrost,FR17H,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17H
11A - Compact All-Refrigerator - manual defrost,FR17I,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17I
11A - Compact All-Refrigerator - manual defrost,FR17-Indigo,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Indigo
11A - Compact All-Refrigerator - manual defrost,FR17J,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17J
11A - Compact All-Refrigerator - manual defrost,FR17-Orange,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Orange
11A - Compact All-Refrigerator - manual defrost,FR17-Purple,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Purple
11A - Compact All-Refrigerator - manual defrost,FR17-Red,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Red
11A - Compact All-Refrigerator - manual defrost,FR17-Vintage Blue,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Vintage Blue
11A - Compact All-Refrigerator - manual defrost,FR17-Vintage Green,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Vintage Green
11A - Compact All-Refrigerator - manual defrost,FR17-Vintage Indigo,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Vintage Indigo
11A - Compact All-Refrigerator - manual defrost,FR17-Vintage Orange,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Vintage Orange
11A - Compact All-Refrigerator - manual defrost,FR17-Vintage Purple,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Vintage Purple
11A - Compact All-Refrigerator - manual defrost,FR17-Vintage Red,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Vintage Red
11A - Compact All-Refrigerator - manual defrost,FR17-Vintage White,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Vintage White
11A - Compact All-Refrigerator - manual defrost,FR17-Vintage Yellow,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-Vintage Yellow
11A - Compact All-Refrigerator - manual defrost,FR17-White,208,1.7,Yes,122.3529411764706,11A,1.7,208.0,FR17-White
13A - Compact All-Refrigerators - automatic defrost,SR15-SS,220,2.7,Yes,81.48148148148148,13A,2.7,220.0,SR15-SS
13A - Compact All-Refrigerators - automatic defrost,SR24-SS,260,5.0,Yes,52.0,13A,5.0,260.0,SR24-SS
13A - Compact All-Refrigerators - automatic defrost,SR24-SSADA,263,4.6,Yes,57.173913043478265,13A,4.6,263.0,SR24-SSADA
11A - Compact All-Refrigerator - manual defrost,550128,207,1.6,Yes,129.375,11A,1.6,207.0,550128
11A - Compact All-Refrigerator - manual defrost,550130,213,2.4,Yes,88.75,11A,2.4,213.0,550130
11A - Compact All-Refrigerator - manual defrost,550134,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,550134
11A - Compact All-Refrigerator - manual defrost,550135,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,550135
13A - Compact All-Refrigerators - automatic defrost,128779,247,2.2,Yes,112.27272727272727,13A,2.2,247.0,128779
13A - Compact All-Refrigerators - automatic defrost,128779.0,252,2.3,Yes,109.56521739130436,13A,2.3,252.0,128779.0
13A - Compact All-Refrigerators - automatic defrost,189974,246,1.7,Yes,144.7058823529412,13A,1.7,246.0,189974
13A - Compact All-Refrigerators - automatic defrost,189975,260,3.3,Yes,78.7878787878788,13A,3.3,260.0,189975
11A - Compact All-Refrigerator - manual defrost,550129,207,1.6,Yes,129.375,11A,1.6,207.0,550129
11A - Compact All-Refrigerator - manual defrost,550131,213,2.4,Yes,88.75,11A,2.4,213.0,550131
11A - Compact All-Refrigerator - manual defrost,550132,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,550132
11A - Compact All-Refrigerator - manual defrost,550133,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,550133
13A - Compact All-Refrigerators - automatic defrost,MSAR27**,255,2.7,Yes,94.44444444444444,13A,2.7,255.0,MSAR27..
