Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Annual_Energy_Use__Kilowatt_Hours_Year__d,Total_Adjusted_Volume__Cubic_Feet__d,Product_Group_Code_Description_s,energy_per_volume,source,adj_volume,annual_energy_use,regexed_model_no,exists_in_other_db
4w5g00-08,MFB2055FR***,534.0,24.5,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,21.79591836734694,doe,24.5,534.0,MFB2055FR...,False
4w5g00-08,WRFA60SFH*0*,534.0,24.5,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,21.79591836734694,doe,24.5,534.0,WRFA60SFH.0.,False
4w5ig00-08,MFB2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFB2055DR.0.,False
4w5ig00-08,WRF560SFY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SFY.0.,False
4w5ig01-06,7947*41*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,7947.41.,False
4w5ig01-06,IX5BBEXD*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,IX5BBEXD.0.,False
4w5ig01-06,MFF2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055FR...,False
4w5ig01-06,WRF560SEY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEY.0.,False
4w5ig01-06,WRF560SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMH.0.,False
4w5ig01-07,KRFF300E****,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,KRFF300E....,False
4w5ig01-07,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-07,WRF560SEH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEH.0.,False
4w5ig01-07,WRF560SEY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEY.0.,False
4w5ig01-07,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5ig01-08,7947*41*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,7947.41.,False
4w5ig01-08,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-08,MFF2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055FR...,False
4w5ig01-08,WRF560SEH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEH.0.,False
4w5ig01-08,WRF560SEY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEY.0.,False
4w5ig01-08,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5ig01-09,KRFF300E****,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,KRFF300E....,False
4w5ig01-09,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-09,MFW2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055FR...,False
4w5ig01-09,WRF560SEH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEH.0.,False
4w5ig01-09,WRF560SEY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEY.0.,False
4w5ig01-09,WRF560SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMH.0.,False
4w5ig01-09,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5ig01-10,7947*41*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,7947.41.,False
4w5ig01-10,MFF2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055FR...,False
4w5ig01-10,WRF560SEH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEH.0.,False
4w5ig01-10,WRF560SEY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEY.0.,False
4w5ig01-11,7947*41*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,7947.41.,False
4w5ig01-11,IX5BBEXD*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,IX5BBEXD.0.,False
4w5ig01-11,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-11,MFF2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055FR...,False
4w5ig01-11,MFW2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055FR...,False
4w5ig01-11,WRF560SMY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMY.0.,False
4w5ig01-11,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5ig01-12,7947*41*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,7947.41.,False
4w5ig01-12,MFW2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055DR.0.,False
4w5ig01-12,MFW2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055FR...,False
4w5ig01-12,WRF560SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMH.0.,False
4w5ig01-12,WRF560SMY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMY.0.,False
4w5ig01-12,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5ig01-13,7947*41*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,7947.41.,False
4w5ig01-13,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-13,MFF2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055FR...,False
4w5ig01-13,WRF560SEH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEH.0.,False
4w5ig01-13,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5ig01-14,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-14,MFF2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055FR...,False
4w5ig01-14,WRF560SEH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEH.0.,False
4w5ig01-14,WRF560SEY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEY.0.,False
4w5ig01-14,WRF560SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMH.0.,False
4w5ig01-14,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5ig01-15,IX5BBEXD*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,IX5BBEXD.0.,False
4w5ig01-15,MFW2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055DR.0.,False
4w5ig01-15,WRF560SEY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEY.0.,False
4w5ig01-15,WRF560SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMH.0.,False
4w5ig01-16,7947*41*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,7947.41.,False
4w5ig01-16,KRFF300E****,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,KRFF300E....,False
4w5ig01-16,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-16,MFW2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055DR.0.,False
4w5ig01-16,MFW2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055FR...,False
4w5ig01-17,KRFF300E****,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,KRFF300E....,False
4w5ig01-17,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-17,MFW2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055FR...,False
4w5ig01-17,WRF560SEH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEH.0.,False
4w5ig01-17,WRF560SMY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMY.0.,False
4w5ig01-17,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5ig01-18,KRFF300E****,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,KRFF300E....,False
4w5ig01-18,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-18,MFW2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055FR...,False
4w5ig01-18,WRF560SEH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEH.0.,False
4w5ig01-18,WRF560SMY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMY.0.,False
4w5ig01-18,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5ig01-19,KRFF300E****,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,KRFF300E....,False
4w5ig01-19,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-19,MFW2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055FR...,False
4w5ig01-19,WRF560SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMH.0.,False
4w5ig01-19,WRF560SMY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMY.0.,False
4w5ig01-20,KRFF300E****,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,KRFF300E....,False
4w5ig01-20,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-20,MFW2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055FR...,False
4w5ig01-20,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5j90-11,ABB1924BR*,521.0,23.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.652173913043477,doe,23.0,521.0,ABB1924BR.,False
4w5j90-11,ABB1921BR*,521.0,23.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.652173913043477,doe,23.0,521.0,ABB1921BR.,False
4w5ij90-11,ABB1921BR*,605.0,23.0,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.304347826086957,doe,23.0,605.0,ABB1921BR.,False
4w5j90-10,ABB1924BR*,521.0,23.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.652173913043477,doe,23.0,521.0,ABB1924BR.,False
4w5ij90-10,ABB1921BR*,605.0,23.0,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.304347826086957,doe,23.0,605.0,ABB1921BR.,False
4w5j90-09,ABB1924BR*,521.0,23.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.652173913043477,doe,23.0,521.0,ABB1924BR.,False
4w5j90-09,6931*,521.0,23.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.652173913043477,doe,23.0,521.0,6931.,False
4w5j90-08,ABB1924BR*,521.0,23.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.652173913043477,doe,23.0,521.0,ABB1924BR.,False
4w5j90-08,ABB1921BR*,521.0,23.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.652173913043477,doe,23.0,521.0,ABB1921BR.,False
4w5ij90-08,ABB1924BR*,605.0,23.0,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.304347826086957,doe,23.0,605.0,ABB1924BR.,False
4w5j90-07,ABB1921BR*,521.0,23.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.652173913043477,doe,23.0,521.0,ABB1921BR.,False
4w5j90-07,6931*,521.0,23.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.652173913043477,doe,23.0,521.0,6931.,False
4w5j21-01,ABB2224BR*,556.0,27.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,20.59259259259259,doe,27.0,556.0,ABB2224BR.,False
4w5ij21-01,ABB2224BR*,640.0,27.0,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.703703703703702,doe,27.0,640.0,ABB2224BR.,False
4w5iz00-17,MFC2062DEM*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,MFC2062DEM.,False
4w5iz00-17,IX6HHEXDS*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,IX6HHEXDS.,False
4w5iz00-16,MFC2062DEM*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,MFC2062DEM.,False
4w5iz00-16,KBFS20EC*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,KBFS20EC.,False
4w5iz00-16,IX6HHEXDS*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,IX6HHEXDS.,False
4w5iz00-15,KBFS20EC*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,KBFS20EC.,False
4w5iz00-13,MFC2062DEM*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,MFC2062DEM.,False
4w5iz00-13,IX6HHEXDS*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,IX6HHEXDS.,False
4w5iz00-12,IX6HHEXDS*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,IX6HHEXDS.,False
4w5iz00-11,KBFS20EC*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,KBFS20EC.,False
4w5iz00-10,KBFS20EC*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,KBFS20EC.,False
4w5iz00-09,MFC2062DEM*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,MFC2062DEM.,False
4w5iz00-08,MFC2062DEM*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,MFC2062DEM.,False
4w5iz00-08,IX6HHEXDS*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,IX6HHEXDS.,False
4w5iz00-07,MFC2062DEM*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,MFC2062DEM.,False
4w5iz00-07,KBFS20EC*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,KBFS20EC.,False
4w5iz00-07,IX6HHEXDS*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,IX6HHEXDS.,False
4w5iz00-06,KBFS20EC*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,KBFS20EC.,False
4w5iz00-05,IX6HHEXDS*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,IX6HHEXDS.,False
4w5iz00-04,KBFS20EC*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,KBFS20EC.,False
4w5iz00-04,IX6HHEXDS*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,IX6HHEXDS.,False
4w5ij22-12,JFFCF72D**,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFFCF72D..,False
4w5ij22-12,JFC2290*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFC2290.,False
4w5ij22-11,JFFCF72D**,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFFCF72D..,False
4w5ij22-11,JFC2290*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFC2290.,False
4w5ij22-10,JFFCF72D**,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFFCF72D..,False
4w5ij22-09,KFCS22*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KFCS22.,False
4w5ij22-09,JFFCF72D**,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFFCF72D..,False
