ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2361163,FREO,FHCW061ABE,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,06/01/2020,06/02/2020,"United States, Canada",ES_1055302_FHCW061ABE_06022020111638_80044376,No,FHCW061ABE
2361165,FREO,FHCW081ABE,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,06/01/2020,06/02/2020,"United States, Canada",ES_1055302_FHCW081ABE_06022020111638_80044376,No,FHCW081ABE
2361166,FREO,FHCW101ABE,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,06/01/2020,06/02/2020,"United States, Canada",ES_1055302_FHCW101ABE_06022020111638_80044376,No,FHCW101ABE
2361167,FREO,FHCW121ABE,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,06/01/2020,06/02/2020,"United States, Canada",ES_1055302_FHCW121ABE_06022020111638_80044376,No,FHCW121ABE
2392992,Friedrich,CCF05B10A,,724587441666,,,,,5200,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,No,,,12.1,10,322,No,,,,,,,,,02/08/2022,02/14/2022,"United States, Canada",ES_31705_CCF05B10A_021320221851784_4735502,No,CCF05B10A
2393033,Friedrich,CCF06B10A,,724587441673,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),12.1,10,372,No,,,,,,,,,02/09/2022,02/14/2022,"United States, Canada",ES_31705_CCF06B10A_02142022132832_1175958,No,CCF06B10A
2392995,Friedrich,CCF08B10A,,724587441680,,,,,8100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,506,No,,,,,,,,,02/10/2022,02/14/2022,"United States, Canada",ES_31705_CCF08B10A_021320221846566_9529393,No,CCF08B10A
2408131,Friedrich,CCF08B10B,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/01/2023,02/15/2023,"United States, Canada",ES_31705_CCF08B10B_02112023135510_9841882,No,CCF08B10B
2392993,Friedrich,CCF10B10A,,724587441697,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,02/10/2022,02/14/2022,"United States, Canada",ES_31705_CCF10B10A_021320221846693_5406084,No,CCF10B10A
2408132,Friedrich,CCF10B10B,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,658,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/01/2023,02/15/2023,"United States, Canada",ES_31705_CCF10B10B_02112023140117_7059747,No,CCF10B10B
2392994,Friedrich,CCF12B10A,,724587441703,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,756,No,,,,,,,,,02/10/2022,02/14/2022,"United States, Canada",ES_31705_CCF12B10A_021320221846503_6250170,No,CCF12B10A
2408130,Friedrich,CCF12B10B,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,790,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/01/2023,02/15/2023,"United States, Canada",ES_31705_CCF12B10B_02112023134853_5018884,No,CCF12B10B
2408133,Friedrich,CCF14B10B,,,,,,,14000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,929,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/01/2023,02/15/2023,"United States, Canada",ES_31705_CCF14B10B_02112023141035_4790918,No,CCF14B10B
2407375,Friedrich,CCV08A10A,,724587442311,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,400,No,,,,,,,,,01/11/2023,01/26/2023,"United States, Canada",ES_31705_CCV08A10A_01162023135000_342981,No,CCV08A10A
2408415,Friedrich,CCV10A10A,,724587442328,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,500,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/15/2023,02/22/2023,"United States, Canada",ES_31705_CCV10A10A_02202023113745_8293725,No,CCV10A10A
2408416,Friedrich,CCV12A10A,,724587442335,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,600,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/15/2023,02/22/2023,"United States, Canada",ES_31705_CCV12A10A_02202023113954_1273767,No,CCV12A10A
2375463,Friedrich,CCW06B10B,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,03/12/2021,03/12/2021,"United States, Canada",ES_31705_CCW06B10B_03112021210388_2055814,No,CCW06B10B
2375464,Friedrich,CCW08B10B,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,03/12/2021,03/12/2021,"United States, Canada",ES_31705_CCW08B10B_03112021210384_4465836,No,CCW08B10B
2453273,Friedrich,CCW10B10B,,724587442267,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,658,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/21/2023,03/04/2023,"United States, Canada",ES_31705_CCW10B10B_03012023175519_5365106,No,CCW10B10B
2411093,Friedrich,CCW12B10B,,724587442274,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,790,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/21/2023,03/10/2023,"United States, Canada",ES_31705_CCW12B10B_03012023175741_4219781,No,CCW12B10B
2407021,Friedrich,CCW15B10B,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,01/16/2023,01/18/2023,"United States, Canada",ES_31705_CCW15B10B_011820230238369_7456014,No,CCW15B10B
2453279,Friedrich,CCW18B30B,,724587442298,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,1195,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/15/2023,03/06/2023,"United States, Canada",ES_31705_CCW18B30B_03022023105904_9426385,No,CCW18B30B
2453280,Friedrich,CCW24B30B,,724587442304,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),9.8,4,1837,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/15/2023,03/04/2023,"United States, Canada",ES_31705_CCW24B30B_03022023110152_6403314,No,CCW24B30B
2369675,Friedrich,KCL24A30B,,,,,,,23000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,R-410A,R-410A (GWP:2088),10.3,10,1675,No,,,,,,,,,11/01/2020,11/18/2020,"United States, Canada",ES_31705_KCL24A30B_11182020172955_0595826,No,KCL24A30B
2335101,Friedrich,KCL28A30A,,,,,,,28000,,Window,,,No,None,"5b. Without reverse cycle, with louvered sides, and 28,000 Btu/h or more",,No,,,9.9,10,2121,No,,,,,,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCL28A30A_03222019202653_6413719,No,KCL28A30A
2335104,Friedrich,KCM14A10A,,,,,,,13800,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,862,No,,,,,,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCM14A10A_03222019204731_7651207,No,KCM14A10A
2335105,Friedrich,KCM18A30A,,,,,,,20000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1456,No,,,,,,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCM18A30A_03222019210112_8472197,No,KCM18A30A
2335108,Friedrich,KCM21A30A,,,,,,,21500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1566,No,,,,,,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCM21A30A_03222019210945_8985141,No,KCM21A30A
2335123,Friedrich,KCQ06A10A,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCQ06A10A_03222019212907_0147914,No,KCQ06A10A
2335124,Friedrich,KCQ08A10A,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCQ08A10A_03242019160300_3380357,No,KCQ08A10A
2335129,Friedrich,KCS08A10A,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCS08A10A_03252019004656_4816130,No,KCS08A10A
2335130,Friedrich,KCS10A10A,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCS10A10A_03252019014020_8020152,No,KCS10A10A
2349971,Danby,DAC060EB6*,,67638023788,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/19/2019,10/07/2019,"United States, Canada",ES_0031682_DAC060EB6*_11192019062148_80023451,No,DAC060EB6.
2368919,Danby,DAC060EE1WDB,,67638025997,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,10/28/2020,10/30/2020,"United States, Canada",ES_31682_DAC060EE1WDB_10302020031916_7956571,No,DAC060EE1WDB
2333878,Danby,DAC080B5*,,67638018371,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC080B5*_02192019113158_70211498,No,DAC080B5.
2389202,Danby,DAC080B7IWDB-6,,067638029902,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15.0,38,400,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_0031682_DAC080B7IWDB-6_12132021110609_80107469,No,DAC080B7IWDB-6
2389203,Danby,DAC080B8IWDB-6,,067638030045,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15.0,38,400,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_0031682_DAC080B8IWDB-6_12132021110609_80107469,No,DAC080B8IWDB-6
2349973,Danby,DAC080EB6*,,67638023801,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,11/19/2019,10/07/2019,"United States, Canada",ES_0031682_DAC080EB6*_11192019062148_80023451,No,DAC080EB6.
2349974,Danby,DAC080EB7*,,67638023832,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,11/19/2019,10/07/2019,"United States, Canada",ES_0031682_DAC080EB7*_11192019062148_80023451,No,DAC080EB7.
2368918,Danby,DAC080EE2WDB,,67638026017,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,10/28/2020,10/30/2020,"United States, Canada",ES_31682_DAC080EE2WDB_10302020032758_8478220,No,DAC080EE2WDB
2371477,Danby,DAC100B6IWDB-6,,67638026048,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,500,No,,,,,,,,,12/18/2020,12/28/2020,"United States, Canada",ES_0031682_DAC100B6IWDB-6_12292020023356_80066308,Yes,DAC100B6IWDB-6
2389197,Danby,DAC100B6WDB,,067638029926,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_0031682_DAC100B6WDB_12132021110609_80107469,No,DAC100B6WDB
2389204,Danby,DAC100B8IWDB-6,,067638030069,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15.0,38,500,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_0031682_DAC100B8IWDB-6_12132021110609_80107469,No,DAC100B8IWDB-6
2407363,Danby,DAC100E1WDB,,067638031158,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,658,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,01/03/2023,01/26/2023,"United States, Canada",ES_31682_DAC100E1WDB_01132023193054_5377923,No,DAC100E1WDB
2349975,Danby,DAC100EB6*,,67638023795,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,11/19/2019,10/07/2019,"United States, Canada",ES_0031682_DAC100EB6*_11192019062148_80023451,No,DAC100EB6.
2389198,Danby,DAC100EB9WDB,,067638029940,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_0031682_DAC100EB9WDB_12132021110609_80107469,No,DAC100EB9WDB
2333880,Danby,DAC120B5*,,67638019361,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,02/01/2019,01/09/2019,"United States, Canada",ES_0031682_DAC120B5*_02192019113158_70211498,No,DAC120B5.
2389199,Danby,DAC120B6WDB-6,,067638029964,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_0031682_DAC120B6WDB-6_12132021110609_80107469,No,DAC120B6WDB-6
2407364,Danby,DAC120E1WDB,,067638031165,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,790,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,01/03/2023,01/26/2023,"United States, Canada",ES_31682_DAC120E1WDB_01132023193722_2632104,No,DAC120E1WDB
2349976,Danby,DAC120EB6*,",DAC120EB6WDB-6,",67638023818,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,11/19/2019,10/07/2019,"United States, Canada",ES_0031682_DAC120EB6*_11192019062148_80023451,No,DAC120EB6.
2389201,Danby,DAC120EB8WDB,,067638029988,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_0031682_DAC120EB8WDB_12132021110609_80107469,No,DAC120EB8WDB
2389200,Danby,DAC120EB9WDB-6,,067638030007,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_0031682_DAC120EB9WDB-6_12132021110609_80107469,No,DAC120EB9WDB-6
2371473,Danby,DAC145EB6WDB-6,,67638026284,,,,,14500,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.3,6,962,No,,,,,,,,,12/18/2020,12/28/2020,"United States, Canada",ES_0031682_DAC145EB6WDB-6_12292020023356_80066308,No,DAC145EB6WDB-6
2371474,Danby,DAC180EB3WDB,,67638026611,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,12/18/2020,12/28/2020,"United States, Canada",ES_0031682_DAC180EB3WDB_12292020023356_80066308,No,DAC180EB3WDB
2371475,Danby,DAC250EB3WDB,,67638026628,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,12/18/2020,12/28/2020,"United States, Canada",ES_0031682_DAC250EB3WDB_12292020023356_80066308,No,DAC250EB3WDB
2350132,Danby,DTAC100B1*,,67638023887,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,11/20/2019,11/20/2019,"United States, Canada",ES_31682_DTAC100B1*_11202019070305_3385619,No,DTAC100B1.
2350130,Danby,DTAC120B1*,,67638023894,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,11/20/2019,11/20/2019,"United States, Canada",ES_31682_DTAC120B1*_11202019070315_3395181,No,DTAC120B1.
2351392,DENALI AIRE,1DAC10K,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,12/20/2019,12/16/2019,"United States, Canada",ES_1121980_1DAC10K_12162019065507_9307633,No,1DAC10K
2351393,DENALI AIRE,1DAC12K,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,12/20/2019,12/16/2019,"United States, Canada",ES_1121980_1DAC12K_12162019065709_9429669,No,1DAC12K
2351394,DENALI AIRE,1DAC15K,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,12/20/2019,12/16/2019,"United States, Canada",ES_1121980_1DAC15K_12162019065915_9555542,No,1DAC15K
2351395,DENALI AIRE,1DAC18K,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,12/20/2019,12/16/2019,"United States, Canada",ES_1121980_1DAC18K_12162019070132_9692079,No,1DAC18K
2351396,DENALI AIRE,1DAC24K,,,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1748,No,,,,,,,,,12/20/2019,12/16/2019,"United States, Canada",ES_1121980_1DAC24K_12162019070309_9789643,No,1DAC24K
2351390,DENALI AIRE,1DAC6K,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,12/20/2019,12/16/2019,"United States, Canada",ES_1121980_1DAC6K_12162019065201_9121677,No,1DAC6K
2351391,DENALI AIRE,1DAC8K,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,12/20/2019,12/16/2019,"United States, Canada",ES_1121980_1DAC8K_12162019065349_9229324,No,1DAC8K
2430205,ELEMENT,EWR06BE,,810649032931,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,03/15/2023,03/15/2023,"United States, Canada",ES_1145034_EWR06BE4_03202023095102_80161815,No,EWR06BE
2430206,ELEMENT,EWR08BE,,810649032948,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,03/15/2023,03/15/2023,"United States, Canada",ES_1145034_EWR08BE4_03202023095102_80161815,No,EWR08BE
2430204,ELEMENT,EWR10BE,,810649032955,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,03/15/2023,03/15/2023,"United States, Canada",ES_1145034_EWR10BE4_03202023095102_80161815,No,EWR10BE
2430207,ELEMENT,EWR12BE,,810649032962,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,03/15/2023,03/15/2023,"United States, Canada",ES_1145034_EWR12BE4_03202023095102_80161815,No,EWR12BE
2430209,ELEMENT,EWR18BE,,810649032986,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,03/15/2023,03/15/2023,"United States, Canada",ES_1145034_EWR18BE4_03202023095102_80161815,No,EWR18BE
2430208,ELEMENT,EWR25BE,,810649032993,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,03/15/2023,03/15/2023,"United States, Canada",ES_1145034_EWR25BE4_03202023095102_80161815,No,EWR25BE
2389291,Comfort Aire,RADS-101R01,,0847283031853,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,658,Yes,,,,,,,,,11/13/2021,12/10/2021,"United States, Canada",ES_1138537_RADS-101R01_12142021120410_80107683,No,RADS-101R01
2329581,Comfort Aire,RADS-121Q,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_17771_RADS-121Q_11072018110307_70204436,No,RADS-121Q
2363240,Comfort Aire,RADS-121R,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,07/01/2020,07/20/2020,"United States, Canada",ES_0017771_RADS-121R_07212020011035_80050547,No,RADS-121R
2389292,Comfort Aire,RADS-121R01,,0847283031860,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,790,Yes,,,,,,,,,11/13/2021,12/10/2021,"United States, Canada",ES_1138537_RADS-121R01_12142021120410_80107683,No,RADS-121R01
2329583,Comfort Aire,RADS-151Q,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_17771_RADS-151Q_11072018110307_70204436,No,RADS-151Q
2363241,Comfort Aire,RADS-151R,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,07/01/2020,07/20/2020,"United States, Canada",ES_0017771_RADS-151R_07212020011035_80050547,No,RADS-151R
2389293,Comfort Aire,RADS-151R01,,0847283031877,,,,,14500,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.3,6,962,Yes,,,,,,,,,11/13/2021,12/10/2021,"United States, Canada",ES_1138537_RADS-151R01_12142021120410_80107683,No,RADS-151R01
2370430,Comfort Aire,RADS-183Q,,0847283029249,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,11/30/2020,11/30/2020,"United States, Canada",ES_17771_RADS-183Q_12022020052903_80062597,No,RADS-183Q
2370431,Comfort Aire,RADS-183S,,0847283029416,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,11/30/2020,11/30/2020,"United States, Canada",ES_17771_RADS-183S_12022020052302_80062597,No,RADS-183S
2370432,Comfort Aire,RADS-253Q,,0847283029256,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,11/30/2020,11/30/2020,"United States, Canada",ES_17771_RADS-253Q_12022010052303_80062597,No,RADS-253Q
