ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2307913,GREE,GAC10AD-D3NRNH2C,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1105164_GAC10AD-D3NRNH2C_12152017123142_1102116,No,GAC10AD-D3NRNH2C
2358071,GREE,GJC05BK-A6NRNC5A,,,,,,,5200,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,322,No,,,,,,,,,04/01/2020,03/24/2020,"United States, Canada",ES_1105164_ GJC05BK-A6NRNC5A_04152020102317_80030501,No,GJC05BK-A6NRNC5A
2370343,GREE,GJC05BK-A6NRNH1A,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,11.8,7,318,No,,,,,,,,,10/01/2020,11/19/2020,"United States, Canada",ES_1105164_GJC05BK-A6NRNH1A_11302020071524_80061807,No,GJC05BK-A6NRNH1A
2328322,GREE,GJC05BK-A6NRNH2A,,,,,,,5200,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,322,No,,,,,,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC05BK-A6NRNH2A _10232018124440_70199136,No,GJC05BK-A6NRNH2A
2349714,GREE,GJC05BK-A6NRNH2B,,,,,,,5200,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,322,No,,,,,,,,,11/15/2019,10/30/2019,"United States, Canada",ES_1105164_GJC05BK-A6NRNH2B_10302019023155_80021133,No,GJC05BK-A6NRNH2B
2388818,GREE,GJC06BK-A6NRNC5B,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/22/2021,11/22/2021,"United States, Canada",ES_1108715_GJC06BK-A6NRNC5B_12062021053151_80104463,No,GJC06BK-A6NRNC5B
2328323,GREE,GJC06BK-A6NRNH2A,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC06BK-A6NRNH2A_10232018124440_70199136,No,GJC06BK-A6NRNH2A
2349711,GREE,GJC06BK-A6NRNH2D,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/15/2019,10/30/2019,"United States, Canada",ES_1105164_GJC06BK-A6NRNH2D_10302019023155_80021133,No,GJC06BK-A6NRNH2D
2370344,GREE,GJC08BK-A6NRNC5B,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,10/01/2020,11/19/2020,"United States, Canada",ES_1105164_GJC08BK-A6NRNC5B_11302020071525_80061807,No,GJC08BK-A6NRNC5B
2375857,GREE,GJC08BK-A6NRNE2D,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,03/01/2021,03/04/2021,"United States, Canada",ES_1105164_GJC08BK-A6NRNE2D_04052021012414_80073533,No,GJC08BK-A6NRNE2D
2328324,GREE,GJC08BK-A6NRNH2B,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC08BK-A6NRNH2B _10232018124440_70199136,No,GJC08BK-A6NRNH2B
2349712,GREE,GJC08BK-A6NRNH2F,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,11/15/2019,10/30/2019,"United States, Canada",ES_1105164_GJC08BK-A6NRNH2F_10302019023155_80021133,No,GJC08BK-A6NRNH2F
2336585,GREE,GJC08BS-A3NRNJ1B,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,04/01/2019,04/11/2019,"United States, Canada",ES_1105164_GJC08BS-A3NRNJ1B_04112019060808_2888594,No,GJC08BS-A3NRNJ1B
2337100,GREE,GJC08BU-A6NRNJ2A,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,04/22/2019,04/17/2019,"United States, Canada",ES_1105164_GJC08BU-A6NRNJ2A_04172019103556_70213591,No,GJC08BU-A6NRNJ2A
2370346,GREE,GJC10BL-A6NRNC5E,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,638,No,,,,,,,,,10/01/2020,11/19/2020,"United States, Canada",ES_1105164_GJC10BL-A6NRNC5E_11302020071527_80061811,No,GJC10BL-A6NRNC5E
2395116,GREE,GJC10BL-A6NRNC5H,,,,,,,10100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,631,No,,,,,,,,,04/15/2022,02/10/2022,"United States, Canada",ES_1105164_GJC10BL-A6NRNC5H_04262022082802_80123603,No,GJC10BL-A6NRNC5H
2374990,LG,LW1821ERSM(230V),,48231605052,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,02/19/2021,02/22/2021,United States,ES_1118034_LW1821ERSM(230V)_031920210230338_1221054,No,LW1821ERSM(230V)
2389493,LG,LW1822ERSM_208V,,048231606295,,,,,17500,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.8,10,1112,No,,,,,,,,,12/16/2021,12/16/2021,United States,ES_1118034_LW1822ERSM_208V_12172021111603_80110894,No,LW1822ERSM_208V
2389492,LG,LW1822ERSM_230V,,048231606295,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.8,10,1144,No,,,,,,,,,12/16/2021,12/16/2021,United States,ES_1118034_LW1822ERSM_230V_12172021111601_80110894,No,LW1822ERSM_230V
2329538,LG,LW2217IVSM,,48231600118,,,,,22000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",Yes,Yes,,,14.5,54,1138,No,,,,,,,,,02/20/2018,11/13/2018,"United States, Canada",ES_1118034_LW2217IVSM_11132018075109_5469875,Yes,LW2217IVSM
2387992,LG,LW2422IVSM (208V),,048231605915,,,,,23500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),14.3,52,1232,No,,,,,,,,,11/01/2021,11/08/2021,United States,ES_1118034_LW2422IVSM  (208V)_110920212047756_1507155,Yes,LW2422IVSM (208V)
2387993,LG,LW2422IVSM (230V),,048231605915,,,,,23500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),14.3,52,1232,No,,,,,,,,,11/01/2021,11/08/2021,United States,ES_1118034_LW2422IVSM (230V)_110920212047388_4441456,Yes,LW2422IVSM (230V)
2283560,LG,LW2516ER 208V,",LW2516ERY7 (208V),",48231379496,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1748,No,,,,,,,,,11/20/2015,11/25/2015,"United States, Canada",ES_1118034_LW2516ER 208V_11082016020201_0521170,No,LW2516ER 208V
2283561,LG,LW2516ER 230V,",LW2516ERY7 (230V),",48231379496,,,,,24500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1784,No,,,,,,,,,11/20/2015,11/25/2015,"United States, Canada",ES_1118034_LW2516ER 230V_11082016020214_0534482,No,LW2516ER 230V
2374992,LG,LW2521ERSM(208V),,48231605069,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,02/19/2021,02/22/2021,United States,ES_1118034_LW2521ERSM(208V)_031920210230241_1557332,No,LW2521ERSM(208V)
2374993,LG,LW2521ERSM(230V),,48231605069,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,02/19/2021,02/22/2021,United States,ES_1118034_LW2521ERSM(230V)_031920210231392_6716413,No,LW2521ERSM(230V)
2389495,LG,LW2522ERSM_208V,,048231606301,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.3,10,1748,No,,,,,,,,,12/16/2021,12/16/2021,United States,ES_1118034_LW2522ERSM_208V_12172021111607_80110894,No,LW2522ERSM_208V
2389494,LG,LW2522ERSM_230V,,048231606301,,,,,24500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.3,10,1784,No,,,,,,,,,12/16/2021,12/16/2021,United States,ES_1118034_LW2522ERSM_230V_12172021111606_80110894,No,LW2522ERSM_230V
2355709,Matrix,EB119,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,12/27/2019,12/27/2019,"United States, Canada",ES_1074063_EB119_03042020011021_80024169,No,EB119
2290126,Midea,AKW10CW71,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,02/06/2017,02/06/2017,"United States, Canada",ES_1138537_AKW10CW71_02072017071526_1726220,No,AKW10CW71
2290127,Midea,KWDUK-10CWN1-BCL0,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,02/06/2017,02/06/2017,"United States, Canada",ES_1138537_KWDUK-10CWN1-BCL0_02072017071629_1789661,No,KWDUK-10CWN1-BCL0
2266587,IMPECCA,IWA12-QS30,,,,,,,12050,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,753,No,,,,,,,,,01/01/2019,05/05/2016,"United States, Canada",ES_1128884_IWA12-QS30_05092016122100_6460453,No,IWA12-QS30
2333936,Insignia,NS-AC12WWH0,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,01/10/2019,01/10/2019,United States,ES_1059185_NS-AC12WWH0_01112019022358_3438803,No,NS-AC12WWH0
2333937,Insignia,NS-AC12WWH0-C,,600603248146,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,02/17/2022,03/01/2022,Canada,ES_1059185_NS-AC12WWH0-C_01112019022407_3447742,No,NS-AC12WWH0-C
2333833,Insignia,NS-AC6WWH0,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,01/10/2019,01/10/2019,United States,ES_1059185_NS-AC6WWH0_01112019021136_2696061,No,NS-AC6WWH0
2333834,Insignia,NS-AC6WWH0-C,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,01/10/2019,01/10/2019,Canada,ES_1059185_NS-AC6WWH0-C_01112019021147_2707809,No,NS-AC6WWH0-C
2376466,KANIONco,KW-05R32CSL,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,310,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1142444_KW-05R32CSL_04282021102119_80075825,No,KW-05R32CSL
2376467,KANIONco,KW-06R32CSL,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1142444_KW-06R32CSL_04282021102119_80075825,No,KW-06R32CSL
2376468,KANIONco,KW-10R32CSL,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1142444_KW-10R32CSL_04282021102119_80075825,No,KW-10R32CSL
2376469,KANIONco,KW-12R32CSL,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1142444_KW-12R32CSL_04282021102119_80075825,No,KW-12R32CSL
2376464,KANIONco,KW-18R32CS,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1142444_KW-18R32CS_04282021102119_80075825,No,KW-18R32CS
2376465,KANIONco,KW-25R32CS,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1142444_KW-25R32CS_04282021102119_80075825,No,KW-25R32CS
2257607,Kenmore,861.10057,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,02/01/2016,02/01/2016,"United States, Canada",ES_15649_861.10057_02022016030033_2033313,No,861.10057
2257606,Kenmore,861.10058,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,02/01/2016,02/01/2016,"United States, Canada",ES_15649_861.10058_02022016030311_2191561,No,861.10058
2257604,Kenmore,861.10059,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,02/01/2016,02/01/2016,"United States, Canada",ES_15649_861.10059_02022016030347_2227663,No,861.10059
2257605,Kenmore,861.10063,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,02/01/2016,02/01/2016,"United States, Canada",ES_15649_861.10063_02022016030913_2553684,No,861.10063
2264001,Keystone,KSTAT10-1C ,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,04/10/2016,04/12/2016,"United States, Canada",ES_1055302_KSTAT10-1C _04132016123958_1198715,No,KSTAT10-1C 
2263999,Keystone,KSTAW06C ,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,04/10/2016,04/12/2016,"United States, Canada",ES_1055302_KSTAW06C _04132016124107_1267478,No,KSTAW06C 
2372149,Kinghome,KHW18BTE,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,01/15/2021,01/13/2021,"United States, Canada",ES_1105164_KHW18BTE_011820210049152_7662995,No,KHW18BTE
2372150,Kinghome,KHW25BTE,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,01/15/2021,01/13/2021,"United States, Canada",ES_1105164_KHW25BTE_011820210049309_2823121,No,KHW25BTE
2263350,Koldfront,WAC10002WCO,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,03/25/2016,03/27/2016,"United States, Canada",ES_1074063_WAC10002WCO_03282016073517_0517950,No,WAC10002WCO
2263352,Koldfront,WAC12002WCO,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,03/25/2016,03/27/2016,"United States, Canada",ES_1074063_WAC12002WCO_03282016073529_0529071,No,WAC12002WCO
2355708,Koldfront,WAC15003WCO,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,12/27/2019,12/27/2019,"United States, Canada",ES_1074063_WAC15003WCO_03042020011021_80024169,No,WAC15003WCO
2353769,Koldfront,WAC18002WCO,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,01/07/2020,01/17/2020,United States,ES_1074063_WAC18002WCO_01172020064427_3467377,No,WAC18002WCO
2353768,Koldfront,WAC25002WCO,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,01/07/2020,01/17/2020,United States,ES_1074063_WAC25002WCO_01172020064435_3475018,No,WAC25002WCO
2263351,Koldfront,WAC8002WCO,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,03/25/2016,03/27/2016,"United States, Canada",ES_1074063_WAC8002WCO_03282016073541_0541222,No,WAC8002WCO
2355707,Koldfront,WAC8013QWCO,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,12/27/2019,12/27/2019,"United States, Canada",ES_1074063_WAC8013QWCO_03042020011021_80024169,No,WAC8013QWCO
2328400,Koolking,KWH051CE1A,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,310,No,,,,,,,,,10/25/2018,10/18/2018,"United States, Canada",ES_1138537_KWH051CE1A_10232018042456_70202380,No,KWH051CE1A
2328401,Koolking,KWH061CE1A,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1138537_KWH061CE1A_10232018042456_70202380,No,KWH061CE1A
2328402,Koolking,KWH081CE1A,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1138537_KWH081CE1A_10232018042456_70202380,No,KWH081CE1A
2328403,Koolking,KWH101CE1A,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1138537_KWH101CE1A_10232018042456_70202380,No,KWH101CE1A
2328404,Koolking,KWH121CE1A,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1138537_KWH121CE1A_10232018042456_70202380,No,KWH121CE1A
2328405,Koolking,KWH151CE1A,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1138537_KWH151CE1A_10232018042456_70202380,No,KWH151CE1A
2255503,Koolking,MWECK-05CRN1-BCL1,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,No,,,12.1,10,310,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-05CRN1-BCL1_12242015073416_2456049,No,MWECK-05CRN1-BCL1
2255504,Koolking,MWECK-06CRN1-BCL1,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-06CRN1-BCL1_12242015073427_2467015,No,MWECK-06CRN1-BCL1
2255505,Koolking,MWECK-08CRN1-BCL0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-08CRN1-BCL0_12242015073439_2479905,No,MWECK-08CRN1-BCL0
2255506,Koolking,MWECK-10CRN1-BCL0,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-10CRN1-BCL0_12242015073453_2493933,No,MWECK-10CRN1-BCL0
2255507,Koolking,MWECK-12CRN1-BCL0,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-12CRN1-BCL0_12242015073507_2507239,No,MWECK-12CRN1-BCL0
2255508,Koolking,MWECK-15CRN1-BCK8,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,960,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-15CRN1-BCK8_12242015073520_2520408,No,MWECK-15CRN1-BCK8
2255509,Koolking,MWECK-18CRN1-MCK8,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-18CRN1-MCK8_12242015073535_2535101,No,MWECK-18CRN1-MCK8
2374515,Koolking,MWECK-18CRN1-MCK8,,813084024196,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,03/02/2021,03/02/2021,"United States, Canada",ES_1138537_MWECK-18CRN1-MCK8_03022021115854_80073560,No,MWECK-18CRN1-MCK8
2255510,Koolking,MWECK-25CRN1-MCJ3,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-25CRN1-MCJ3_12242015073552_2552299,No,MWECK-25CRN1-MCJ3
2374516,Koolking,MWECK-25CRN1-MCJ3,,813084024202,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,03/02/2021,03/02/2021,"United States, Canada",ES_1138537_MWECK-25CRN1-MCJ3_03022021115854_80073560,No,MWECK-25CRN1-MCJ3
2255511,Koolking,MWECW2-10CRN1-BCJ6,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECW2-10CRN1-BCJ6_12242015073603_2563599,No,MWECW2-10CRN1-BCJ6
2255497,Koolking,MWECW2-12CRN1-BCJ5,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECW2-12CRN1-BCJ5_12242015073616_2576852,No,MWECW2-12CRN1-BCJ5
2285532,Koolking,MWFUK-06CRN1-BCL1,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,12/02/2016,12/06/2016,Canada,ES_1129046_MWFUK-06CRN1-BCL1_12062016122139_6899745,No,MWFUK-06CRN1-BCL1
2285531,Koolking,MWFUK-08CRN1-BCL0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,12/02/2016,12/06/2016,Canada,ES_1129046_MWFUK-08CRN1-BCL0_12062016122153_6913099,No,MWFUK-08CRN1-BCL0
2285530,Koolking,MWFUK-15CRN1-BCK8,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,12/02/2016,12/06/2016,Canada,ES_1129046_MWFUK-15CRN1-BCK8_12062016122205_6925385,No,MWFUK-15CRN1-BCK8
2290129,Kool King,KWDUK-08CRN1-BCL0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,02/06/2017,02/06/2017,"United States, Canada",ES_1138537_KWDUK-08CRN1-BCL0_02072017071618_1778045,No,KWDUK-08CRN1-BCL0
2302851,KUL,KU-WAC105ES,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,08/25/2017,08/25/2017,United States,ES_1092528_KU-WAC105ES_08292017065956_9996118,No,KU-WAC105ES
