Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Cooling_Capacity__BTU_Hour__d,Electrical_Power_Input__Watts__d,Combined_Energy_Efficiency_Ratio_d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
Element,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",EWR25BE,EWR25BE,25000.0,2410.0,10.3,No,No,https://elementelectronics.com/energy-guides,EWR25BE
Element,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",EWR18BE,EWR18BE,18000.0,1510.0,11.8,No,No,https://elementelectronics.com/energy-guides,EWR18BE
Element,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",EWR12BE,EWR12BE,12000.0,990.0,12.0,No,No,https://elementelectronics.com/energy-guides,EWR12BE
Element,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",EWR08BE,EWR08BE,8000.0,650.0,12.0,No,No,https://elementelectronics.com/energy-guides,EWR08BE
Element,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",EWR06BE,EWR06BE,6000.0,490.0,12.1,No,No,https://elementelectronics.com/energy-guides,EWR06BE
Impecca,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",ITAC10-KSB21,ITAC10-KSB21,10000.0,940.0,10.6,No,No,https://impecca.boxcn.net/s/j7xvdx60pmgqu1gs6qggq6fmf083is5m,ITAC10-KSB21
Impecca,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",ITAC10-KSA21,ITAC10-KSA21,10000.0,940.0,10.6,No,No,https://impecca.boxcn.net/s/51s6beodsa4if5372z1grj1ofm8xtaiw,ITAC10-KSA21
Impecca,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",ITAC12-KSB21,ITAC12-KSB21,12000.0,1140.0,10.5,No,No,https://impecca.boxcn.net/s/sys1pwb9mkne1wf5poc82hrenj2mxcyd,ITAC12-KSB21
Impecca,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",IWA10-KS30,IWA10-KS30,10000.0,830.0,12.0,No,No,https://impecca.box.com/s/sa1a3vgol00nnstp2zj4v5gs9rd73fv5,IWA10-KS30
Impecca,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",IWA15-KS30,IWA15-KS30,15100.0,1280.0,11.8,No,No,https://impecca.box.com/s/rlvs8mia6r42dlpp0eoxkz0e7din2iog,IWA15-KS30
Impecca,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",IWA18-KS30,IWA18-KS30,18000.0,1510.0,11.8,No,No,https://impecca.box.com/s/fzy2rq0caft870vztht5wshcafdalbex,IWA18-KS30
Impecca,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",ITAC-10KSB21-2,ITAC-10KSB21-2,10500.0,950.0,10.6,No,No,https://impecca.box.com,ITAC-10KSB21-2
Impecca,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",ITAC-12KSB21-2,ITAC-12KSB21-2,12000.0,1120.0,10.5,No,No,https://impecca.box.com,ITAC-12KSB21-2
Toscana,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",57H-ID0-112CRN8BCK4N,57H-ID0-112CRN8BCK4N,12000.0,1030.0,11.4,No,No,https://icuracao.com/[toscana-window-air-contioner-cooling-only-wifi-included.html],57H-ID0-112CRN8BCK4N
MAGNAVOX,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",WW-12ESNMAG,WW-12ESNMAG,12000.0,1030.0,11.4,No,No,https://www.magnavox.com/en/17-air-conditioners,WW-12ESNMAG
Ocean Breeze,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",OBZ-12WESN,OBZ-12WESN,12000.0,1000.0,12.0,No,No,http://jcwarranty.com/energy.html,OBZ-12WESN
Ocean Breeze,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",OBZ-12ESN3,OBZ-12ESN3,12000.0,1000.0,12.0,No,No,http://jcwarranty.com/energy.html,OBZ-12ESN3
Ocean Breeze,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",OBZ-08ESN3,OBZ-08ESN3,8000.0,650.0,12.0,No,No,http://jcwarranty.com/energy.html,OBZ-08ESN3
Sea Breeze+,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",WAU38YREX,WAU38YREX,8000.0,690.0,15.0,No,No,https://irpsales.com/?page_id=4651,WAU38YREX
Sea Breeze+,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",WAU310YREX,WAU310YREX,12000.0,1120.0,15.0,No,No,https://irpsales.com/?page_id=4651,WAU310YREX
Sea Breeze,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",WA36YREX,WA36YREX,6000.0,490.0,12.1,No,No,https://irpsales.com/?page_id=4651,WA36YREX
Sea Breeze,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",WA38YREX,WA38YREX,8000.0,650.0,12.0,No,No,https://irpsales.com/?page_id=4651,WA38YREX
Sea Breeze,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",WA312YREX,WA312YREX,12000.0,990.0,12.0,No,No,https://irpsales.com/?page_id=4651,WA312YREX
Sea Breeze,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",WA315YREX,WA315YREX,15100.0,1280.0,11.8,No,No,https://irpsales.com/?page_id=4651,WA315YREX
Sea Breeze,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",STW410AZEB,STW410AZEB,10000.0,940.0,10.6,No,No,https://irpsales.com/?page_id=4651,STW410AZEB
Breeze33,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",BZ336WAC1,BZ336WAC1,6000.0,490.0,12.1,No,No,https://breeze33.com/air-conditioners/,BZ336WAC1
Breeze33,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",BZ3315WAC1,BZ3315WAC1,15100.0,1280.0,11.8,No,No,https://breeze33.com/air-conditioners/,BZ3315WAC1
Breeze33,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",BZ3325WAC2-G2,BZ3325WAC2-G2,25000.0,2410.0,10.3,No,No,https://breeze33.com/air-conditioners/,BZ3325WAC2-G2
Breeze33,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",BZ3310TWAC1,BZ3310TWAC1,10000.0,940.0,10.6,No,No,https://breeze33.com/air-conditioners/,BZ3310TWAC1
Breeze33,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",BZ3310TWAC2,BZ3310TWAC2,10000.0,940.0,10.6,No,No,https://breeze33.com/air-conditioners/,BZ3310TWAC2
Genuine Comfort,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",GCTTW-10CRA1,GCTTW-10CRA1,10000.0,940.0,10.6,No,No,https://genuinecomfort.com/resources/,GCTTW-10CRA1
Genuine Comfort,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",GCWNDW-10CRN8-BCL0,GCWNDW-10CRN8-BCL0,10000.0,830.0,12.0,No,No,https://genuinecomfort.com/resources/,GCWNDW-10CRN8-BCL0
Perfect aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",5PAC8000,5PAC8000,8000.0,650.0,12.0,No,No,https://perfectaire.us/resource_category/specs/,5PAC8000
Perfect aire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",5PAC15000,5PAC15000,15100.0,1280.0,11.8,No,No,https://perfectaire.us/resource_category/specs/,5PAC15000
Perfect aire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",5PAC18000,5PAC18000,18000.0,1510.0,11.8,No,No,https://perfectaire.us/resource_category/specs/,5PAC18000
Perfect aire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",5PAC25000,5PAC25000,25000.0,2410.0,10.3,No,No,https://perfectaire.us/resource_category/specs/,5PAC25000
Perfect aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",4PATW10002,4PATW10002,10000.0,940.0,10.6,No,No,https://perfectaire.us/resource_category/specs/,4PATW10002
Perfect aire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",4PATW12000,4PATW12000,12000.0,1140.0,10.5,No,No,https://perfectaire.us/resource_category/specs/,4PATW12000
Perfect aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",4PATW8000,4PATW8000,8000.0,750.0,10.6,No,No,https://perfectaire.us/resource_category/specs/,4PATW8000
Perfect Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1PAWFC10000,1PAWFC10000,10000.0,860.0,11.4,No,No,https://perfectaire.us/resource_category/specs/,1PAWFC10000
Perfect Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1PAWFC12000,1PAWFC12000,12000.0,1030.0,11.4,No,No,https://perfectaire.us/resource_category/specs/,1PAWFC12000
Perfect Aire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1PAWFC14500,1PAWFC14500,14500.0,1260.0,11.3,No,No,https://perfectaire.us/resource_category/specs/,1PAWFC14500
Perfect Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1PACU10000,1PACU10000,10000.0,870.0,15.0,No,No,https://perfectaire.us/resource_category/specs/,1PACU10000
Perfect Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1PACU12000,1PACU12000,12000.0,1120.0,15.0,No,No,https://perfectaire.us/resource_category/specs/,1PACU12000
BLACK+DECKER,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",BD06WT6,BD06WT6,6000.0,490.0,12.1,No,No,https://images.squarespace-cdn.com/content/59ce77904c326de45b423ff2/1611936727418-MQC428HGCFQ9VXZT1CVC/BD06WT6.jpg?format=750w&content-type=image%2Fjpeg,BD06WT6
BLACK+DECKER,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",BD10WT6,BD10WT6,10000.0,810.0,12.0,No,No,By annual report date,BD10WT6
Commercial cool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",CC08WT,CC08WT,8000.0,650.0,12.0,No,No,https://images.squarespace-cdn.com/content/59ce77904c326de45b423ff2/1611936941179-H6TCO1MB6YRHV3L2OS24/CC08WT.jpg?format=750w&content-type=image%2Fjpeg,CC08WT
Commercial cool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",CC10WT,CC10WT,10000.0,810.0,12.0,No,No,https://images.squarespace-cdn.com/content/59ce77904c326de45b423ff2/1611936941601-1NM2XG1LS6EKCYEYX6ND/CC10WT.jpg?format=750w&content-type=image%2Fjpeg,CC10WT
Commercial cool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",CC12WT,CC12WT,12000.0,990.0,12.0,No,No,https://images.squarespace-cdn.com/content/59ce77904c326de45b423ff2/1611936942183-SFOWI3LZIDBWQ6VWTIL5/CC12WT.jpg?format=750w&content-type=image%2Fjpeg,CC12WT
Keystone,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",KSTAW05CE,KSTAW05CE,5000.0,410.0,12.1,No,No,https://access.almo.com/Product/KEYSTN/KSTAW05CE,KSTAW05CE
Keystone,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KSTAW06CE,KSTAW06CE,6000.0,490.0,12.1,No,No,https://access.almo.com/Product/KEYSTN/KSTAW06CE,KSTAW06CE
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KSTAW08CE,KSTAW08CE,8000.0,650.0,12.0,No,No,https://access.almo.com/Product/KEYSTN/KSTAW08CE,KSTAW08CE
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KSTAW12CE,KSTAW12CE,12000.0,990.0,12.0,No,No,https://access.almo.com/Product/KEYSTN/KSTAW12CE,KSTAW12CE
Keystone,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KSTAW18C,KSTAW18C,18000.0,1510.0,11.8,No,No,https://access.almo.com/Product/KEYSTN/KSTAW18C,KSTAW18C
Keystone,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",KSTAW25C,KSTAW25C,25000.0,2410.0,10.3,No,No,https://access.almo.com/Product/KEYSTN/KSTAW25C,KSTAW25C
Keystone,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FHCW061ABE,FHCW061ABE,6000.0,490.0,12.1,No,No,https://access.almo.com/Product/FREO/FHCW061ABE,FHCW061ABE
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHCW101ABE,FHCW101ABE,10000.0,810.0,12.0,No,No,https://access.almo.com/Product/FREO/FHCW101ABE,FHCW101ABE
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHCW121ABE,FHCW121ABE,12000.0,990.0,12.0,No,No,https://access.almo.com/Product/FREO/FHCW121ABE,FHCW121ABE
Keystone,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",KSTAT10-1C,KSTAT10-1C,10000.0,940.0,10.6,No,No,https://access.almo.com/Product/KEYSTN/KSTAT10-1C,KSTAT10-1C
Keystone,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",KSTAT12-1C,KSTAT12-1C,12000.0,1140.0,10.5,No,No,https://access.almo.com/Product/KEYSTN/KSTAT12-1C,KSTAT12-1C
Keystone,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",KSTAT10-1D,KSTAT10-1D,10000.0,920.0,10.6,No,No,https://access.almo.com/Product/KEYSTN/KSTAT08-1HD,KSTAT10-1D
Keystone,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",KSTAT12-1D,KSTAT12-1D,12000.0,1110.0,10.5,No,No,https://access.almo.com/Product/KEYSTN/KSTAT10-2D,KSTAT12-1D
Keystone,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",KSTAT12-2D,KSTAT12-2D,12000.0,1120.0,10.5,No,No,https://access.almo.com/Product/KEYSTN/KSTAT10-2HD,KSTAT12-2D
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KSTAW10UA,KSTAW10UA,10000.0,870.0,15.0,No,No,By annual report date,KSTAW10UA
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KSTAW12UA,KSTAW12UA,12000.0,1120.0,15.0,No,No,By annual report date,KSTAW12UA
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KSTAW08INV,KSTAW08INV,8000.0,690.0,15.0,No,No,http://img.almo.com/_assets/keystone/500/kstaw08inv-energy.jpg,KSTAW08INV
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KSTAW12INV,KSTAW12INV,12000.0,1120.0,15.0,No,No,http://img.almo.com/_assets/keystone/500/kstaw12inv-energy.jpg,KSTAW12INV
Keystone,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",KSTAW12INV-HC,KSTAW12INV-HC,12000.0,1190.0,13.3,No,No,http://img.almo.com/_assets/keystone/500/kstaw12invhc-energy.jpg,KSTAW12INV-HC
GREE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",GAE09AA-D6NRNB2D,N,9400.0,940.0,9.9,No,No,https://global.gree.com/channels/123.html,N
GREE,"(12) With reverse cycle, without louvered sides, and less than 14,000 Btu/h",GAA09AA-A6NRNB2D,N,9400.0,920.0,10.1,No,No,https://global.gree.com/channels/123.html,N
GREE,"(12) With reverse cycle, without louvered sides, and less than 14,000 Btu/h",GAA07AA-D6NRNB2D,N,7500.0,730.0,10.2,No,No,https://global.gree.com/channels/123.html,N
Seasons,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",ST12RA2,ST12RA2,12000.0,1120.0,10.5,No,No,By annual report date,ST12RA2
Seasons,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",ST12RA1,ST12RA1,12000.0,1110.0,10.5,No,No,By annual report date,ST12RA1
Seasons,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",ST10RA1,ST10RA1,10000.0,920.0,10.6,No,No,By annual report date,ST10RA1
Seasons,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",SW06R1,SW06R1,6000.0,490.0,12.1,No,No,https://hdsupplysolutions.com/,SW06R1
Seasons,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",SW08R1,SW08R1,8000.0,650.0,12.0,No,No,https://hdsupplysolutions.com/,SW08R1
Seasons,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",SW18R2,SW18R2,18000.0,1510.0,11.8,No,No,https://hdsupplysolutions.com/,SW18R2
Seasons,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",ST10R2,ST10R2,10000.0,940.0,10.6,No,No,https://hdsupplysolutions.com/,ST10R2
Seasons,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",ST12R1,ST12R1,12000.0,1140.0,10.5,No,No,https://hdsupplysolutions.com/,ST12R1
Seasons,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",SW12R1,SW12R1,12000.0,990.0,12.0,No,No,https://hdsupplysolutions.com/,SW12R1
Seasons,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",ST10R1,ST10R1,10000.0,940.0,10.6,No,No,https://hdsupplysolutions.com/,ST10R1
Seasons,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",ST12R2,ST12R2,12000.0,1140.0,10.5,No,No,https://hdsupplysolutions.com/,ST12R2
Garrison,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",2498540,2498540,8000.0,750.0,10.6,No,No,https://www.supplyworks.com,2498540
Garrison,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",2498543,2498543,12000.0,1140.0,10.5,No,No,https://www.supplyworks.com,2498543
Garrison,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",2498544,2498544,12000.0,1140.0,10.5,No,No,https://www.supplyworks.com,2498544
Garrison,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",2498541,2498541,10000.0,940.0,10.6,No,No,https://www.supplyworks.com,2498541
Garrison,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",2498542,2498542,10000.0,940.0,10.6,No,No,https://www.supplyworks.com,2498542
Garrison,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",311410572,311410572,10000.0,830.0,12.0,No,No,https://www.supplyworks.com,311410572
Garrison,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",311410578,311410578,8000.0,650.0,12.0,No,No,https://www.supplyworks.com,311410578
Gradient,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",RRHP01,RRHP01,8600.0,1100.0,10.8,No,No,https://cdn.shopify.com/s/files/1/0558/4925/5070/files/Gradient_Energy_Guide_8600_BTU.png?v=1666212234,RRHP01
Comfort Aire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",BG-121R01,BG-121R01,12000.0,1110.0,10.5,No,No,By annual report date,BG-121R01
Comfort Aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",BG-103R01,BG-103R01,10500.0,950.0,10.6,No,No,By annual report date,BG-103R01
Comfort Aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",BG-81R01,BG-81R01,8300.0,760.0,10.6,No,No,By annual report date,BG-81R01
Danby,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",DAC100B6IWDB-6,DAC100B6IWDB-6,10000.0,870.0,15.0,No,No,https://www.danby.com/en-us/product-resources/,DAC100B6IWDB-6
Danby,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",DAC250EB3WDB,DAC250EB3WDB,25000.0,2410.0,10.3,No,No,https://www.danby.com/en-us/product-resources/,DAC250EB3WDB
Danby,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",DAC180EB3WDB,DAC180EB3WDB,18000.0,1510.0,11.8,No,No,https://www.danby.com/en-us/product-resources/,DAC180EB3WDB
Danby,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",DAC120EB8WDB,DAC120EB8WDB,12000.0,990.0,12.0,No,No,https://www.danby.com/en-us/product-resources/,DAC120EB8WDB
Danby,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MWAUQB-10CRFN8BCN10,DAC100B8IWDB-6,10000.0,870.0,15.0,No,No,https://www.danby.com/en-us/product-resources/,DAC100B8IWDB-6
Danby,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",DAC100B6WDB,DAC100B6WDB,10000.0,810.0,12.0,No,No,https://www.danby.com/en-us/product-resources/,DAC100B6WDB
Danby,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MWAUQB-08CRFN8-BCN10,DAC080B8IWDB-6,8000.0,690.0,15.0,No,No,https://www.danby.com/en-us/product-resources/,DAC080B8IWDB-6
Danby,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",DAC060EE1*,DAC060EE1WDB,6000.0,490.0,12.1,No,No,https://www.danby.com/en-us/product-resources/,DAC060EE1WDB
Perfect Aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",5PATW8000,5PATW8000,8300.0,760.0,10.6,No,No,https://perfectaire.us/collections/window-air-conditioners,5PATW8000
Perfect Aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",5PATW10000,5PATW10000,10000.0,920.0,10.6,No,No,https://perfectaire.us/collections/window-air-conditioners,5PATW10000
Perfect Aire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",5PATW12000,5PATW12000,12000.0,1110.0,10.5,No,No,https://perfectaire.us/collections/window-air-conditioners,5PATW12000
Perfect Aire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",5PATW12002,5PATW12002,12000.0,1120.0,10.5,No,No,https://perfectaire.us/collections/window-air-conditioners,5PATW12002
hOmeLabs,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",HME030544N,HME030544N,10000.0,810.0,12.0,No,No,By annual report date,HME030544N
hOmeLabs,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",HME030528N,HME030528N,14500.0,1260.0,11.3,No,No,By annual report date,HME030528N
hOmeLabs,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",HME030527N,HME030527N,12000.0,1000.0,12.0,No,No,By annual report date,HME030527N
hOmeLabs,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",HME030525N,HME030525N,8000.0,650.0,12.0,No,No,By annual report date,HME030525N
hOmeLabs,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",HME030524N,HME030524N,6000.0,490.0,12.1,No,No,By annual report date,HME030524N
GREE,"(12) With reverse cycle, without louvered sides, and less than 14,000 Btu/h",GAA07AA-D6NRNB4D,N,7500.0,730.0,10.2,No,No,https://global.gree.com/channels/123.html,N
GREE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",GAC12AA-D6NRNB4D,N,12600.0,12290.0,9.7,No,No,https://global.gree.com/channels/123.html,N
GREE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",GAE12AA-D6NRNB4D,N,12600.0,12290.0,9.7,No,No,https://global.gree.com/channels/123.html,N
GREE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",GAC09AA-A6NRNB4D,N,9400.0,960.0,9.7,No,No,https://global.gree.com/channels/123.html,N
BEVOI,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",KC-35/YXRD(E1/6)(002095),BEVTTW121C,12000.0,1160.0,10.0,No,No,By annual report date,BEVTTW121C
Honeywell,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-23/YXRD(E1/6)(000815),HAC8,8000.0,690.0,11.4,No,No,By annual report date,HAC8
Honeywell,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-35/YXRD(E1/6)(002147),HAC12,12000.0,1040.0,11.4,No,No,By annual report date,HAC12
GREE,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",GJC24BN-D6NRNC5B,N,24000.0,2530.0,9.5,No,No,https://global.gree.com/channels/123.html,N
GREE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",GJC18BY-D6NRNC5B,N,18800.0,1580.0,11.8,No,No,https://global.gree.com/channels/123.html,N
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-23/YXRDBp(E1/6)(001740),CCV08A10A,8000.0,740.0,15.0,No,No,By annual report date,CCV08A10A
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-29/YXRDBp(E1/6)(002195),CCV10A10A,10000.0,950.0,15.0,No,No,By annual report date,CCV10A10A
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-35/YXRDBp(E1/6)(002207),CCV12A10A,12000.0,1180.0,15.0,No,No,By annual report date,CCV12A10A
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWC-12CRD1/L0U(ES),CCF12B10A,12000.0,980.0,12.0,No,No,By annual report date,CCF12B10A
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWC-10CRD1/L0U(ES),CCF10B10A,10000.0,810.0,12.0,No,No,By annual report date,CCF10B10A
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWC-08CRD1/L0U(ES),CCF08B10A,8000.0,640.0,12.0,No,No,By annual report date,CCF08B10A
Friedrich,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",KC-15/YXRD(E1/6)(001570),CCF05B10A,5300.0,430.0,12.1,No,No,By annual report date,CCF05B10A
Windmill,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",W1W31,W1W31,8000.0,680.0,11.6,No,No,https://windmillair.com,W1W31
CONSERVATOR,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KC-18/YXRD(E1/6)(000819),VATS06A1,6000.0,530.0,11.6,No,No,By annual report date,VATS06A1
