ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria
2341094,Coast air,CEW183BS,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,07/10/2019,07/10/2019,"United States, Canada",ES_17771_CEW183BS_07122019052105_8865553,No
2370428,Coast air,CEW183CS,,0847283029386,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,11/30/2020,11/30/2020,"United States, Canada",ES_17771_CEW183CS_12022020052303_80062597,No
2341099,Coast air,CEW243BS,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,07/10/2019,07/10/2019,"United States, Canada",ES_17771_CEW243BS_07122019052045_8845603,No
2370429,Coast air,CEW243CS,,0847283029393,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,11/30/2020,11/30/2020,"United States, Canada",ES_17771_CEW243CS_12022020052303_80062597,No
2507738,Comfort Aire,BG-101R01,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,05/25/2023,05/25/2023,"United States, Canada",ES_0017771_BG-101R01_05312023113407_80167537,No
2507739,Comfort Aire,BG-103R01,,,,,,,10500,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,743,No,,,,,,,,,05/25/2023,05/25/2023,"United States, Canada",ES_0017771_BG-103R01_05312023113407_80167537,No
2507740,Comfort Aire,BG-121R01,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,05/25/2023,05/25/2023,"United States, Canada",ES_0017771_BG-121R01_05312023113407_80167537,No
2507741,Comfort Aire,BG-123R01,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,05/25/2023,05/25/2023,"United States, Canada",ES_0017771_BG-123R01_05312023113407_80167537,No
2507737,Comfort Aire,BG-81R01,,,,,,,8300,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,587,No,,,,,,,,,05/25/2023,05/25/2023,"United States, Canada",ES_0017771_BG-81R01_05312023113407_80167537,No
2329580,Comfort Aire,RADS-101Q,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_17771_RADS-101Q_11072018110307_70204436,No
2363239,Comfort Aire,RADS-101R,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,07/01/2020,07/20/2020,"United States, Canada",ES_0017771_RADS-101R_07212020011035_80050547,No
2420997,ABL,ATTW-12CRA2,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10,5,900,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,03/06/2023,03/13/2023,"United States, Canada",ES_1148590_ATTW-12CRA2_03102023105425_5517846,No
2404146,ACEKOOL,ACE-WAC8K-I,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15,38,400,No,,,,,,,,,10/19/2022,11/04/2022,United States,ES_1148173_ACE-WAC8K-I_11022022105115_240899,No
2403760,ACEKOOL,TWC-06CRD1/L1U(ES),,,,,,,6100,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,378,No,,,,,,,,,09/28/2022,10/28/2022,"United States, Canada",ES_1148173_TWC-06CRD1/L1U(ES)_10282022023586_4955239,No
2403761,ACEKOOL,TWC-08CRD1/L0U(ES),,,,,,,8100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,506,No,,,,,,,,,09/28/2022,10/28/2022,"United States, Canada",ES_1148173_TWC-08CRD1/L0U(ES)_102820220237342_4638461,No
2402119,ACEKOOL,TWC-10CRD1/L0U(ES),,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,625,No,,,,,,,,,09/28/2022,09/29/2022,"United States, Canada",ES_1148173_TWC-10CRD1/L0U(ES)_092920220344584_1865516,No
2403759,ACEKOOL,TWC-10CRD1/L0U(ES),,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,625,No,,,,,,,,,09/28/2022,10/28/2022,"United States, Canada",ES_1148173_TWC-10CRD1/L0U(ES)_102820220238959_6893108,No
2368985,Amana,AMAP061CW,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,10/28/2020,10/29/2020,"United States, Canada",ES_1055302_AMAP061CW_10292020095348_5228896,No
2368987,Amana,AMAP081CW,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,500,No,,,,,,,,,10/28/2020,10/29/2020,"United States, Canada",ES_1055302_AMAP081CW_10292020100108_5668810,No
2388175,Amana,AMAP101CW,,840148715172,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,625,No,,,,,,,,,12/01/2021,11/17/2021,"United States, Canada",ES_1055302_AMAP101CW_111720210200614_8854026,No
2388178,Amana,AMAP121CW,,840148715189,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,756,No,,,,,,,,,12/01/2021,11/17/2021,"United States, Canada",ES_1055302_AMAP121CW_111720210200269_5182843,No
2388179,Amana,AMAP151CW,,840148715196,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,12/01/2021,11/17/2021,"United States, Canada",ES_1055302_AMAP151CW_111720210200911_7288519,No
2388181,Amana,AMAP182CW,,840148715202,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,12/01/2021,11/17/2021,"United States, Canada",ES_1055302_AMAP182CW_111720210200516_5650381,No
2368997,Amana,AMAP242BWE,,,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1748,No,,,,,,,,,10/28/2020,10/29/2020,"United States, Canada",ES_1055302_AMAP242BWE_11022020034644_8804247,No
2388183,Amana,AMAP242CW,,840148715219,,,,,24700,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1798,No,,,,,,,,,12/01/2021,11/17/2021,"United States, Canada",ES_1055302_AMAP242CW_111720210204946_4215096,No
2349340,amazonbasics,B07N6LPL7V,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,11/01/2019,10/16/2019,"United States, Canada",ES_0021964_B07N6LPL7V_10242019112704_80021283,No
2349343,amazonbasics,B07Y2B3ZXV,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,11/01/2019,10/16/2019,"United States, Canada",ES_0021964_B07Y2B3ZXV_10242019112704_80021283,No
2349170,amazonbasics,B07Y2B738L,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,10/31/2019,10/31/2019,"United States, Canada",ES_1141458_B07Y2B738L_10312019091047_3047119,No
2349171,amazonbasics,B07Y2BTPJ3,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,10/31/2019,10/31/2019,"United States, Canada",ES_1141458_B07Y2BTPJ3_10312019091251_3171976,No
2349342,amazonbasics,B07Y2C57KD,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,11/01/2019,10/16/2019,"United States, Canada",ES_0021964_B07Y2C57KD_10242019112704_80021283,No
2349341,amazonbasics,B07Y2CND3Q,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/01/2019,10/16/2019,"United States, Canada",ES_0021964_B07Y2CND3Q_10242019112704_80021283,No
2381703,Arctic King,AAW12C1OUM-PR,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,07/06/2021,07/06/2021,"United States, Canada",ES_1138537_AAW12C1OUM-PR_07072021061748_80089524,No
2254740,Arctic King,AKTW08CR61,",AKTW08CR71E,",,,,,,8000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,566,No,,,,,,,,,12/01/2015,12/08/2015,"United States, Canada",ES_1030337_AKTW08CR61_12112015061954_4794819,No
2254739,Arctic King,AKTW10CR61,",AKTW10CR71E,",,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,12/01/2015,12/08/2015,"United States, Canada",ES_1030337_AKTW10CR61_12112015062007_4807765,No
2254741,Arctic King,AKTW10CR62,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,12/01/2015,12/08/2015,"United States, Canada",ES_1030337_AKTW10CR62_12112015062025_4825812,No
2254743,Arctic King,AKTW12CR61,",AKTW12CR71E,",,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,12/01/2015,12/08/2015,"United States, Canada",ES_1030337_AKTW12CR61_12112015062048_4848531,No
2254742,Arctic King,AKTW12CR62,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,12/01/2015,12/08/2015,"United States, Canada",ES_1030337_AKTW12CR62_12112015062102_4862002,No
2290128,Arctic King,AKW08CR71,",AKW08CR71E,",,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,500,No,,,,,,,,,02/06/2017,02/06/2017,"United States, Canada",ES_1138537_AKW08CR71_02072017071503_1703678,No
2290125,Arctic King,AKW10CR71,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,625,No,,,,,,,,,02/06/2017,02/06/2017,"United States, Canada",ES_1138537_AKW10CR71_02072017071514_1714954,No
2290124,Arctic King,AKW12CR71,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,750,No,,,,,,,,,02/06/2017,02/06/2017,"United States, Canada",ES_1138537_AKW12CR71_02072017071541_1741884,No
2290123,Arctic King,AKW15CR71,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,960,No,,,,,,,,,02/06/2017,02/06/2017,"United States, Canada",ES_1138537_AKW15CR71_02072017071554_1754638,No
2290122,Arctic King,AKW18CR72,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,02/06/2017,02/06/2017,"United States, Canada",ES_1138537_AKW18CR72_02072017071606_1766247,No
2293411,Arctic King,AKW25CR72E,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,03/31/2017,03/31/2017,"United States, Canada",ES_1030337_AKW25CR72E_03312017073152_5512898,No
2404717,Arctic King,KAW08R1BWT,,810040942815,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_KAW08R1BWT_11182022085240_80147341,No
2404718,Arctic King,KAW10R1BWT,,810040942822,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_KAW10R1BWT_11182022085240_80147341,No
2404719,Arctic King,KAW12R1BWT,,810040942839,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_KAW12R1BWT_11182022085240_80147341,No
2334319,Arctic King,KAW15R1AWT,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,03/01/2019,03/07/2019,"United States, Canada",ES_1138537_KAW15R1AWT_02282019105905_70217291,No
2404720,Arctic King,KAW15R1BWT,,810040942846,,,,,14500,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.3,6,962,Yes,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_KAW15R1BWT_11182022085240_80147341,No
2334223,Arctic King,KAW18R2AWT,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,03/05/2019,03/06/2019,"United States, Canada",ES_1138537_KAW18R2AWT_03062019042053_6053149,No
2452994,Arctic King,KAW18R2AWT,,,,,,,18000,,Through the Wall,,,No,None,"9. Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,27,1144,No,,,,,,,,,03/30/2023,03/30/2023,"United States, Canada",ES_1138537_KAW18R2AWT7_04032023141605_80162432,No
2334225,Arctic King,KAW25R2AWT,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,03/05/2019,03/06/2019,"United States, Canada",ES_1138537_KAW25R2AWT_03062019042155_6115012,No
2452995,Arctic King,KAW25R2AWT,,,,,,,25000,,Through the Wall,,,No,None,"10. Without reverse cycle, without louvered sides, and 20,000 Btu/h or more",No,No,,,10.3,10,1820,No,,,,,,,,,03/30/2023,03/30/2023,"United States, Canada",ES_1138537_KAW25R2AWT7_04032023141605_80162432,No
2253154,Arctic King,MWEUW2-10CRN1-BCJ6,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,11/15/2015,11/20/2015,"United States, Canada",ES_1030337_MWEUW2-10CRN1-BCJ6_11202015233758_2678329,No
2282262,Arctic King,MWFUK-08CRN1-BCL0,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,12,25,625,No,,,,,,,,,10/25/2016,10/25/2016,"United States, Canada",ES_1030337_MWFUK-08CRN1-BCL0_10262016055710_1430934,No
2327872,Arctic King,MWHUK-06CRN8-BCL1,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_MWHUK-06CRN8-BCL1_10072018120603_70200496,No
2327873,Arctic King,MWHUK-08CRN8-BCL0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_MWHUK-08CRN8-BCL0_10072018120602_70200496,No
2363242,Arctic King,MWHUK-08CRN8-BCL0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,06/01/2020,07/14/2020,"United States, Canada",ES_1138537_MWHUK-08CRN8-BCL0_07212020011035_80050547,No
2327874,Arctic King,MWHUK-10CRN8-BCL0,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_MWHUK-10CRN8-BCL0_10072018120601_70200496,No
2390574,Arctic King,MWHUK-10CRN8-BCL0,,687636000040,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,01/17/2022,01/17/2022,"United States, Canada",ES_1138537_MWHUK-10CRN8-BCL0_01172022024302_80111401,No
2327875,Arctic King,MWHUK-12CRN8-BCL0,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_MWHUK-12CRN8-BCL0_10072018120609_70200496,No
2363243,Arctic King,MWHUK-12CRN8-BCL0,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,06/01/2020,07/14/2020,"United States, Canada",ES_1138537_MWHUK-12CRN8-BCL0_07212020011035_80050547,No
2390575,Arctic King,MWHUK-12CRN8-BCL0,,687636000064,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,01/17/2022,01/17/2022,"United States, Canada",ES_1138537_MWHUK-12CRN8-BCL0_01172022024302_80111401,No
2327876,Arctic King,MWHUK-15CRN8-BCK8,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_MWHUK-15CRN8-BCK8_10072018120622_70200496,No
2371319,Arctic King,WWK08CW01N,,810004816008,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,12/17/2020,12/18/2020,"United States, Canada",ES_1138537_WWK08CW01N_12232020121854_80066460,No
2282263,Arctic King,WWK08CW71E,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,12,25,625,No,,,,,,,,,10/25/2016,10/25/2016,United States,ES_1030337_WWK08CW71E_10262016055638_1398185,No
2327877,Arctic King,WWK08CW91E-B,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_WWK08CW91E-B_10072018120608_70200496,No
2328038,Arctic King,WWK15CR91N,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,10/01/2018,09/30/2018,"United States, Canada",ES_1138537_WWK15CR91N_10072018120608_70200496,No
2376081,Arctic Wind,1AW15000EA,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,953,No,,,,,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1121980_1AW15000EA_041320212045570_4530889,No
2376083,Arctic Wind,1AW18000EA,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1121980_1AW18000EA_041320212045845_5226841,No
2376085,Arctic Wind,1AW24000EA,,,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1748,No,,,,,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1121980_1AW24000EA_041320212046596_9078634,No
2376077,Arctic Wind,2ATW10000A,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1121980_2ATW10000A_041320212046713_9431951,No
2376078,Arctic Wind,2ATW10002A,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1121980_2ATW10002A_04132021204772_4340482,No
2376080,Arctic Wind,2ATW120002A,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1121980_2ATW120002A_041320212047642_8861462,No
2376079,Arctic Wind,2ATW12000A,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1121980_2ATW12000A_041320212047958_5842286,No
2376076,Arctic Wind,2ATW8000A,,,,,,,8000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,566,No,,,,,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1121980_2ATW8000A_041320212046282_4975997,No
2392908,Arctic Wind,2AW15000EA,,850012484103,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,02/07/2022,02/10/2022,"United States, Canada",ES_1121980_2AW15000EA_02092022234207_3998931,No
2392909,Arctic Wind,2AW18000EA,,850012484110,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,02/07/2022,02/10/2022,"United States, Canada",ES_1121980_2AW18000EA_020920222342765_2058857,No
2392910,Arctic Wind,2AW24000EA,,850012484127,,,,,24700,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1798,No,,,,,,,,,02/07/2022,02/10/2022,"United States, Canada",ES_1121980_2AW24000EA_020920222342518_6220207,No
2262622,Best Home,57H-ID0-05CRN1/BI7,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,No,,,12.1,10,310,No,,,,,,,,,03/15/2016,03/16/2016,"United States, Canada",ES_1127347_57H-ID0-05CRN1/BI7_03182016212104_6064723,No
2262624,Best Home,57H-ID0-10CRN1/BJ8,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,625,No,,,,,,,,,03/15/2016,03/16/2016,"United States, Canada",ES_1127347_57H-ID0-10CRN1/BJ8_03182016212155_6115147,No
2262626,Best Home,57H-ID0-12CRN1/BJ8,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,750,No,,,,,,,,,03/15/2016,03/16/2016,"United States, Canada",ES_1127347_57H-ID0-12CRN1/BJ8_03182016212237_6157530,No
2369753,Bevoi,BEVTTW081C,,,,,,,8300,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,587,No,,,,,,,,,11/17/2020,11/20/2020,"United States, Canada",ES_1145666_BEVTTW081C_11202020114302_2582010,No
2369754,Bevoi,BEVTTW121C,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,11/17/2020,11/20/2020,"United States, Canada",ES_1145666_BEVTTW121C_11202020115503_3303528,No
2374481,Black + Decker,BD06WT6,,819813019242,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,01/15/2021,01/28/2021,"United States, Canada",ES_1126481_BD06WT6_02282021123418_80067469,No
2374482,Black + Decker,BD08WT6,,819813019259,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,01/15/2021,01/28/2021,"United States, Canada",ES_1126481_BD08WT6_02282021123418_80067469,No
2374483,Black + Decker,BD10WT6,,819813019266,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,01/15/2021,01/28/2021,"United States, Canada",ES_1126481_BD10WT6_02282021123418_80067469,No
2374484,Black + Decker,BD12WT6,,819813019273,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,01/15/2021,01/28/2021,"United States, Canada",ES_1126481_BD12WT6_02282021123418_80067469,No
